"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"X2.4.1.83"	"duration"	"Week 6"	"durationWeek 6"	0.49465245551505	0.171857795572937	0.00589771884576756	0.182399242219624	0.00589771884576756	0.142299611685671	"abundance"	70	69
"X3.1.1.23"	"duration"	"Week 6"	"durationWeek 6"	0.854022285379432	0.28962315261776	0.00597268188672636	0.182813324965882	0.0119096908445327	0.217221386843195	"abundance"	70	52
"X2.3.1.201"	"duration"	"Week 6"	"durationWeek 6"	1.34050430818795	0.196042147205539	0.00624970879516921	0.185183688652131	0.012460358730314	0.22145228455419	"abundance"	70	9
"X3.1.21.2"	"duration"	"Week 6"	"durationWeek 6"	0.105068438445294	0.0383586728599465	0.00629961352437362	0.185183688652131	0.00629961352437362	0.148542023444037	"abundance"	70	70
"X3.1.3.25"	"duration"	"Week 6"	"durationWeek 6"	0.235677799514162	0.0842571274117409	0.00628259901375118	0.185183688652131	0.00628259901375118	0.148542023444037	"abundance"	70	70
"X3.1.4.4"	"duration"	"Week 6"	"durationWeek 6"	2.10015527420778	0.168855785798194	0.00626296593569564	0.185183688652131	0.0124867071290796	0.22145228455419	"abundance"	70	8
"X3.8.1.3"	"duration"	"Week 6"	"durationWeek 6"	-0.67733156757955	0.225849006962219	0.00646883342876406	0.188293788725495	0.012895821051599	0.224864106572	"abundance"	70	62
"X2.1.1.227"	"duration"	"Week 6"	"durationWeek 6"	-1.07684110664937	0.363170585355399	0.00661339060823976	0.190632589474406	0.00661339060823976	0.154188601259522	"abundance"	70	62
"X1.1.1.201"	"duration"	"Week 6"	"durationWeek 6"	6.70455731480407	2.4774573835711	0.00680529030815522	0.194277951201085	0.0135642686401322	0.232610391969209	"prevalence"	70	16
"X1.1.1.284"	"duration"	"Week 6"	"durationWeek 6"	-1.1520623807749	0.377949428050035	0.00717098583616587	0.197045337926163	0.00717098583616587	0.156662485974575	"abundance"	70	44
"X2.1.1.144"	"duration"	"Week 6"	"durationWeek 6"	-0.853892994621175	0.290698574901281	0.00736680111478749	0.197045337926163	0.0146793324709101	0.239839487221563	"abundance"	70	62
"X3.1.3.26"	"duration"	"Week 6"	"durationWeek 6"	-1.0571154355786	0.29685917973834	0.00726058246395216	0.197045337926163	0.0144684488701885	0.238270090520961	"abundance"	70	25
"X3.5.2.6"	"duration"	"Week 6"	"durationWeek 6"	0.16324750142096	0.0601009273809577	0.00712264641617853	0.197045337926163	0.00712264641617853	0.156662485974575	"abundance"	70	70
"X3.5.99.2"	"duration"	"Week 6"	"durationWeek 6"	-0.419622987462174	0.141516336017703	0.00706843348930259	0.197045337926163	0.00706843348930259	0.156662485974575	"abundance"	70	70
"X6.3.3.3"	"duration"	"Week 6"	"durationWeek 6"	0.144424734291734	0.0535477938414166	0.00733296621214798	0.197045337926163	0.00733296621214798	0.15849900927299	"abundance"	70	70
"X3.8.1.3"	"duration"	"Week 6"	"durationWeek 6"	6.19683564809673	2.30491273569049	0.00717665835675793	0.197045337926163	0.012895821051599	0.224864106572	"prevalence"	70	62
"X2.7.7.18"	"duration"	"Week 6"	"durationWeek 6"	0.0828898580992805	0.0310564989021836	0.00747211763232017	0.198077832592488	0.00747211763232017	0.159230492437504	"abundance"	70	70
