"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Tenericutes"	"timepoint"	"after"	"timepointafter"	-0.331771268015801	0.817261532913072	0.684775788674074	0.920206347055957	0.836588097844017	0.93352168539445	NA	"prevalence"	138	58
"Verrucomicrobia"	"diet"	"oat"	"dietoat"	-5.92150679911375	3.09279361044544	0.055541713160283	0.920206347055957	0.107998544419787	0.93352168539445	NA	"prevalence"	138	107
"Verrucomicrobia"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	4.18033114415253	2.95855817222233	0.157666810846512	0.920206347055957	0.290474798450514	0.93352168539445	NA	"prevalence"	138	107
"Verrucomicrobia"	"timepoint"	"after"	"timepointafter"	-4.87426236075456	2.76942651968131	0.0784034178327113	0.920206347055957	0.150659739737572	0.93352168539445	NA	"prevalence"	138	107
"Other"	"timepoint"	"after"	"timepointafter"	-0.10699151733944	0.407917271172048	0.794196371869522	0.977472457685566	0.452129496285169	0.93352168539445	NA	"abundance"	138	110
"Candidatus_Melainabacteria"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-0.323569078753407	1.14198458771619	0.776916777460636	0.977472457685566	0.89388048167787	0.93352168539445	NA	"prevalence"	138	57
"Firmicutes"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	0.0133244793472394	0.0577347168128571	0.818182796016363	0.980647692183529	0.818182796016363	0.93352168539445	NA	"abundance"	138	138
"Other"	"diet"	"oat"	"dietoat"	0.307947094251092	1.50278561537507	0.837636570406764	0.980647692183529	0.735654143391785	0.93352168539445	NA	"prevalence"	138	110
"Bacteria_unclassified"	"diet"	"oat"	"dietoat"	0.065640761408254	0.962122467243921	0.945933997600258	0.99999832846608	0.453337177434982	0.93352168539445	NA	"abundance"	138	79
"Candidatus_Melainabacteria"	"diet"	"oat"	"dietoat"	-0.100215612629788	0.990016968947849	0.919779894115072	0.99999832846608	0.992541714329482	0.992541714329482	NA	"abundance"	138	57
"Verrucomicrobia"	"diet"	"oat"	"dietoat"	0.0722745899509104	0.831665673260642	0.930972085405601	0.99999832846608	0.107998544419787	0.93352168539445	NA	"abundance"	138	107
"Candidatus_Melainabacteria"	"diet"	"oat"	"dietoat"	0.149792144170784	1.38120753342849	0.913638633229214	0.99999832846608	0.992541714329482	0.992541714329482	NA	"prevalence"	138	57
"Euryarchaeota"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-6.32661981429858e-06	1.63988616077528	0.999996921791041	0.99999832846608	0.841202256981197	0.93352168539445	NA	"prevalence"	138	48
"Euryarchaeota"	"timepoint"	"after"	"timepointafter"	2.21890291176897e-06	1.05916389344319	0.99999832846608	0.99999832846608	0.870822940677436	0.93352168539445	NA	"prevalence"	138	48
"Tenericutes"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-0.0374372171457087	1.18641329499664	0.974826966851649	0.99999832846608	0.663948116851254	0.93352168539445	NA	"prevalence"	138	58
"Actinobacteria"	"diet"	"oat"	"dietoat"	NA	NA	NA	NA	0.486425139786583	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Actinobacteria"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	NA	NA	NA	NA	0.658683802742395	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Actinobacteria"	"timepoint"	"after"	"timepointafter"	NA	NA	NA	NA	0.344478822656672	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Bacteroidetes"	"diet"	"oat"	"dietoat"	NA	NA	NA	NA	0.164222697346749	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Bacteroidetes"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	NA	NA	NA	NA	0.378809715167828	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Bacteroidetes"	"timepoint"	"after"	"timepointafter"	NA	NA	NA	NA	0.245871891838687	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Firmicutes"	"diet"	"oat"	"dietoat"	NA	NA	NA	NA	0.691212761529773	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Firmicutes"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	NA	NA	NA	NA	0.818182796016363	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Firmicutes"	"timepoint"	"after"	"timepointafter"	NA	NA	NA	NA	0.662359531144723	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Proteobacteria"	"diet"	"oat"	"dietoat"	NA	NA	NA	NA	0.586878422689977	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Proteobacteria"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	NA	NA	NA	NA	0.709325725855633	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
"Proteobacteria"	"timepoint"	"after"	"timepointafter"	NA	NA	NA	NA	0.457358077608187	0.93352168539445	"All logistic values are the same"	"prevalence"	138	138
