feature	Adlercreutzia	Agathobaculum	Akkermansia	Alistipes	Anaerobutyricum	Anaerostipes	Anaerotignum	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Candidatus_Cibionibacter	Candidatus_Woodwardibium	Citrobacter	Clostridiaceae_unclassified	Clostridium	Collinsella	Coprococcus	Desulfovibrio	Dialister	Dorea	Dysosmobacter	Eggerthella	Ellagibacter	Enterocloster	Enterococcus	Erysipelatoclostridium	Eubacteriaceae_unclassified	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacteriales_unclassified	Eubacterium	Evtepia	Faecalibacillus	Faecalibacterium	Faecalicatena	Faecalitalea	Firmicutes_unclassified	Flavonifractor	Fusicatenibacter	Gemmiger	GGB1266	GGB14025	GGB1550	GGB27106	GGB2982	GGB3005	GGB3033	GGB3109	GGB3175	GGB3256	GGB3277	GGB3278	GGB3304	GGB33469	GGB33512	GGB3363	GGB34797	GGB3570	GGB3612	GGB3619	GGB3653	GGB3730	GGB3746	GGB4456	GGB4567	GGB4569	GGB4571	GGB4684	GGB4699	GGB47687	GGB51647	GGB6612	GGB79734	GGB79890	GGB79973	GGB80011	GGB80140	GGB9342	GGB9345	GGB9453	GGB9524	GGB9559	GGB9602	GGB9608	GGB9634	GGB9635	GGB9642	GGB9677	GGB9699	GGB9708	GGB9713	GGB9719	GGB9747	GGB9758	GGB9760	GGB9765	GGB9767	GGB9781	Gordonibacter	Holdemanella	Intestinibacter	Intestinimonas	Lachnoclostridium	Lachnospira	Lachnospiraceae_unclassified	Lacrimispora	Lactococcus	Lawsonibacter	Mediterraneibacter	Methanobrevibacter	Mogibacterium	Monoglobus	Odoribacter	Oscillibacter	Oscillospiraceae_unclassified	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Phocaeicola	Prevotella	Pseudoruminococcus	Romboutsia	Roseburia	Ruminococcus	Ruthenibacterium	Sanguibacter	Senegalimassilia	Slackia	Staphylococcus	Streptococcus	Sutterella	Turicibacter	Vescimonas	Waltera	Other
HT1321	0.00740610444366267	0.00600910360546216	0.00868010520806312	0.0517995310797187	0.0156134093680456	0.013995808397485	0.00189080113448068	0.0955237573142544	0.0185774111464467	0.00531450318870191	0.000866600519960312	0.0510978306586984	NA	0.00302450181470109	0.00460380276228166	0.00121790073074044	NA	0.0126894076136446	0.0105489063293438	0.0553237331942399	0.0180726108435665	0.00476890286134172	NA	0.013808108284865	0.00210930126558076	0.0002781001668601	NA	0.000159300095580057	NA	NA	0.000168300100980061	0.00074920044952027	0.00223700134220081	0.00571490342894206	NA	0.00780450468270281	0.0420181252108751	0.0022119013271408	NA	0.00387130232278139	0.000186200111720067	0.0300571180342708	NA	NA	0.000104700062820038	NA	NA	NA	0.000112600067560041	NA	NA	NA	NA	NA	NA	NA	0.00103180061908037	6.98000418800251e-05	NA	NA	NA	NA	0.00270090162054097	0.00378780227268136	NA	NA	NA	NA	NA	NA	NA	NA	0.00784300470580282	0.0155447093268256	NA	NA	NA	0.0104972062983238	NA	NA	NA	0.000993600596160358	0.00014020008412005	0.00142070085242051	NA	0.00680190408114245	9.75000585000351e-05	NA	NA	NA	0.00147360088416053	3.64000218400131e-05	0.00335490201294121	0.00881180528708317	0.000129900077940047	0.00168340101004061	0.0448147268888361	0.00201980121188073	0.000391400234840141	NA	0.000246000147600089	0.00104460062676038	NA	NA	0.000153800092280055	0.00052750031650019	0.00328970197382118	0.0855473513284108	0.00013830008298005	0.00156870094122056	0.00243670146202088	0.011192606715564	0.0122936073761644	0.000252500151500091	0.0105810063486038	0.00283860170316102	0.00152250091350055	0.0421090252654152	0.0136126081675649	0.0047102028261217	0.00403670242202145	0.0113286067971641	0.0239812143887286	1.27000076200046e-05	0.0327243196345918	0.000990300594180357	0.0311011186606712	0.00457670274602165	0.000246400147840089	0.00362900217740131	NA	NA	0.00400750240450144	0.00124070074442045	NA	0.000410800246480148	0.00275710165426099	0.00580700348420209	0.0668240400944241
HT2321	0.0103411051705526	0.00556980278490139	0.0101073050536525	0.0414131207065604	0.0175447087723544	0.0131551065775533	0.00180420090210045	0.0410287205143603	0.00856310428155214	0.0190107095053548	0.000523100261550131	0.0656698328349164	NA	0.000892000446000223	0.00652490326245163	0.000824300412150206	NA	0.0205826102913051	0.00991890495945248	0.0418720209360105	0.0473665236832618	0.00378530189265095	NA	0.0132455066227533	0.00291750145875073	0.000249600124800062	NA	0.000984100492050246	NA	NA	0.000380100190050095	0.00169380084690042	0.00183500091750046	0.000147000073500037	NA	0.00894830447415224	0.0237618118809059	0.00122290061145031	NA	0.000293800146900073	4.50000225000113e-06	0.0138260069130035	NA	NA	NA	NA	2.83000141500071e-05	NA	0.000182000091000046	NA	NA	NA	NA	NA	NA	NA	0.00146210073105037	6.3800031900016e-05	NA	NA	NA	NA	0.000442900221450111	0.00275170137585069	NA	NA	NA	NA	NA	NA	NA	NA	0.00394070197035098	0.0254743127371564	NA	NA	NA	0.0164747082373541	NA	NA	NA	0.00210430105215053	6.55000327500164e-05	0.00248160124080062	0.000787200393600197	0.00583180291590146	0.00135750067875034	NA	NA	NA	0.00423000211500106	0.000168800084400042	0.00512450256225128	0.00677550338775169	0.000169600084800042	0.00223120111560056	0.0614476307238154	0.00418120209060105	0.000382500191250096	NA	0.000196300098150049	0.00162350081175041	NA	NA	NA	9.41000470500235e-05	0.000965300482650241	0.174284587142294	2.0100010050005e-05	0.00112000056000028	0.000907600453800227	0.00592630296315148	0.0106900053450027	0.000231500115750058	0.0186678093339047	0.0019805009902505	0.00338660169330085	0.0175020087510044	0.00393860196930098	0.00152940076470038	0.000634900317450159	0.00662420331210166	0.0115624057812029	3.23000161500081e-05	0.00586390293195147	0.000154700077350039	0.0313848156924078	0.00904060452030226	0.00043830021915011	0.00323520161760081	NA	NA	0.00233970116985059	0.00101640050820025	NA	NA	0.00291720145860073	0.00823670411835206	0.0892877446438723
IM1354	0.000972899708130088	0.00268429919471024	NA	0.00531129840661048	0.0066257980122606	0.00679739796078061	0.000503599848920045	0.0157119952864014	0.000920299723910083	0.0146926955921913	0.00205679938296019	0.11498696550391	NA	0.000165799950260015	0.00523019843094047	NA	NA	0.0099898970030309	0.0358396892480932	0.0301752909474127	0.0159159952252014	NA	0.0454158863752341	0.022711093186672	0.00141569957529013	3.11999906400028e-05	NA	0.000181599945520016	0.00611719816484055	NA	0.000141199957640013	0.000401499879550036	0.0101518969544309	0.00900719729784081	NA	0.00171939948418015	0.067308879807336	0.00184969944509017	NA	0.00543459836962049	6.96999790900063e-05	0.0164142950757115	0.0522212843336147	0.00419529874141038	0.00043859986842004	NA	NA	0.00044889986533004	NA	NA	NA	NA	NA	NA	0.00675539797338061	NA	NA	NA	NA	NA	NA	0.000541499837550049	NA	0.000597599820720054	NA	0.00033089990073003	0.0022225993332202	1.20999963700011e-05	NA	NA	NA	NA	NA	0.0101605969518209	NA	0.00177099946870016	NA	0.00124429962671011	NA	NA	2.2299993310002e-05	NA	1.47999955600013e-05	NA	NA	NA	0.000370099888970033	NA	0.000978099706570088	0.00161799951460015	NA	8.92999732100081e-05	NA	0.00147119955864013	NA	NA	NA	0.00582529825241052	NA	NA	NA	0.000683599794920062	NA	0.00011239996628001	0.000165499950350015	9.49999715000085e-05	0.000144699956590013	0.010636096809171	0.00434849869545039	NA	0.000341799897460031	0.0124631962610411	NA	1.59999952000014e-06	NA	0.00104469968659009	0.00287879913636026	0.000260899921730024	0.00542589837223049	NA	NA	NA	0.0463582860925142	0.240201327939602	NA	0.00160409951877014	0.0292810912156726	0.0641857807442658	0.000240299927910022	NA	0.00117139964858011	0.00180519945844016	0.00170479948856015	0.000927499721750084	6.31999810400057e-05	0.000243599926920022	0.000458699862390041	9.38999718300085e-05	0.0247769925669022
IM2354	0.000147599940960024	0.00345199861920055	NA	0.00452179819128072	0.0115595953761619	0.0195470921811631	0.00087249965100014	0.00720049711980115	0.000359399856240058	0.0717208713116515	0.00080999967600013	0.0481745807301677	NA	0.000254299898280041	0.00394619842152063	NA	NA	0.00335579865768054	0.0132667946932821	0.0235674905730038	0.0393738842504463	NA	0.0588675764529694	0.00828189668724133	0.000918599632560147	7.39999704000118e-06	NA	2.89999884000046e-06	0.000681999727200109	NA	0.000158099936760025	0.000174999930000028	0.00408739836504065	0.00662259735096106	NA	0.000698599720560112	0.0758622696550921	0.00238939904424038	NA	0.00328519868592053	2.65999893600043e-05	0.0172596930961228	0.00871239651504139	0.0108570956571617	NA	NA	0.00709969716012114	0.00018949992420003	NA	NA	NA	NA	NA	NA	0.0196178921528431	NA	NA	NA	NA	NA	NA	3.89999844000062e-06	NA	0.000975099609960156	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00379609848156061	NA	0.000150499939800024	NA	0.000412599834960066	NA	NA	0.000518699792520083	NA	NA	NA	NA	NA	NA	NA	0.000866399653440139	0.00118439952624019	NA	8.84999646000142e-05	NA	0.000693799722480111	NA	NA	NA	0.000620999751600099	NA	NA	NA	0.00018629992548003	NA	4.3999982400007e-05	5.32999786800085e-05	NA	1.2499995000002e-05	0.0172719930912028	0.00399469840212064	NA	6.69999732000107e-05	0.00777859688856125	NA	1.69999932000027e-06	NA	0.000800199679920128	0.00272749890900044	0.000109799956080018	0.00245849901660039	NA	NA	NA	0.0179035928385629	0.391570643371743	NA	4.19999832000067e-06	0.0193873922450431	5.46999781200088e-05	0.000301299879480048	NA	0.00109079956368017	0.00055959977616009	0.00657399737040105	0.00354469858212057	0.00351369859452056	NA	0.000394499842200063	0.000325999869600052	0.0320255871897651
JA1369	0.00119710047884019	0.00191210076484031	0.0471512188604875	0.00574250229700092	0.0263610105444042	0.0136431054572422	0.0012311004924402	0.0647862259144904	0.00464990185996074	0.0234368093747237	0.00184180073672029	0.169623267849307	NA	NA	0.0103019041207616	NA	NA	0.00836690334676134	0.00824930329972132	0.0287225114890046	0.0272629109051644	NA	NA	0.0150450060180024	0.00332590133036053	9.62000384800154e-05	0.00585680234272094	0.000365800146320059	NA	0.000619100247640099	NA	0.00150730060292024	0.000152600061040024	0.00825820330328132	NA	0.0075174030069612	0.056065922426369	4.4000017600007e-06	NA	0.00133320053328021	0.000728700291480117	0.0444481177792471	0.0146042058416823	NA	NA	NA	NA	NA	0.00635410254164102	NA	6.8600027440011e-05	NA	NA	NA	NA	NA	NA	7.60000304000122e-06	NA	0.012774805109922	NA	NA	NA	0.00153380061352025	NA	0.000132400052960021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000296300118520047	NA	NA	NA	NA	NA	0.000862000344800138	5.17000206800083e-05	NA	NA	NA	0.000631100252440101	0.00327230130892052	NA	0.00113470045388018	0.000146500058600023	0.000928900371560149	0.000165900066360027	NA	NA	NA	0.000146600058640023	NA	3.50000140000056e-06	2.67000106800043e-05	NA	NA	6.05000242000097e-05	9.80000392000157e-05	0.00238780095512038	0.056268422507369	0.00350120140048056	NA	0.000788400315360126	0.0346567138626855	NA	0.00031480012592005	NA	0.000295200118080047	NA	0.00075080030032012	0.00155790062316025	NA	0.000179300071720029	0.0229621091848437	0.0137375054950022	2.25000090000036e-05	NA	6.63000265200106e-05	0.0224733089893236	0.128612451444981	0.000644800257920103	NA	NA	NA	NA	0.00245790098316039	0.000401500160600064	NA	0.00395410158164063	1.8600007440003e-05	0.0708438283375313
JA2369	0.00293650058730012	0.00878740175748035	0.00426140085228017	0.0074113014822603	0.0285073057014611	0.0182592036518407	0.000613600122720025	0.0410797082159416	0.00554680110936022	0.0708051141610228	0.000944700188940038	0.207058441411688	NA	NA	0.00483710096742019	NA	NA	0.024383304876661	0.00896950179390036	0.0409953081990616	0.00971370194274039	NA	NA	0.0198036039607208	0.00126620025324005	5.52000110400022e-05	0.00433440086688017	0.000927000185400037	NA	0.00024410004882001	NA	0.00125330025066005	0.00149290029858006	0.00829760165952033	NA	0.0229282045856409	0.0696203139240628	NA	NA	0.000464000092800019	0.000172200034440007	0.0475946095189219	0.0317936063587213	NA	NA	NA	NA	NA	7.76000155200031e-05	NA	2.73000054600011e-05	NA	NA	NA	NA	NA	NA	NA	NA	0.00530640106128021	NA	NA	NA	8.00000160000032e-07	NA	1.40000028000006e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000304800060960012	NA	NA	NA	NA	NA	7.90000158000032e-06	0.000381900076380015	NA	NA	NA	1.55000031000006e-05	0.00438000087600018	NA	5.24000104800021e-05	NA	NA	0.000113100022620005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000535600107120022	0.0911347182269437	0.0024927004985401	NA	0.000517000103400021	0.023758504751701	NA	0.000142200028440006	NA	0.000543500108700022	NA	0.00074620014924003	0.0025024005004801	NA	0.000293900058780012	0.0112050022410004	0.0201309040261808	NA	NA	NA	0.025371605074321	0.0695283139056628	0.00051010010202002	NA	NA	NA	NA	0.000195200039040008	0.000394300078860016	NA	0.000776100155220031	NA	0.0431950086390017
JE1361	NA	0.000499999750000125	0.00773149613425193	0.0261877869061065	0.0351586824206588	0.00845419577290211	NA	0.0492455753772123	0.00330629834685083	0.168772415613792	0.000437299781350109	0.0227569886215057	0.00106719946640027	0.00100839949580025	0.0604850697574651	0.00180269909865045	0.00157159921420039	0.00649319675340162	0.016065491967254	0.0256999871500064	0.00586999706500147	0.00489279755360122	NA	0.0112187943906028	0.00383549808225096	NA	0.00144969927515036	9.79999510000245e-06	NA	NA	0.00511809744095128	0.00396609801695099	0.00340979829510085	0.00677699661150169	NA	0.000697399651300174	0.0095909952045024	0.00339879830060085	NA	0.000228199885900057	0.00355609822195089	0.00437709781145109	0.00263039868480066	NA	0.000471099764450118	NA	NA	0.00335699832150084	0.00165009917495041	0.00496779751610124	NA	0.000414199792900104	NA	0.00750189624905188	NA	0.000393499803250098	0.00229759885120057	0.00448469775765112	4.19999790000105e-06	0.0019953990023005	0.00171139914430043	0.000169999915000043	NA	0.00329619835190082	NA	0.00024099987950006	0.0100063949968025	NA	NA	NA	NA	NA	0.00130509934745033	NA	NA	0.000132699933650033	1.66999916500042e-05	NA	0.00374059812970094	0.00141049929475035	0.00468629765685117	0.00802839598580201	0.00420389789805105	NA	0.000235199882400059	0.00252469873765063	NA	0.0249277875361062	0.00414789792605104	NA	NA	0.00048039975980012	0.0076146961926519	0.000837899581050209	NA	NA	NA	0.000437499781250109	0.000316399841800079	0.00132289933855033	0.00135759932120034	8.59999570000215e-06	NA	0.00902419548790226	0.000451899774050113	4.31999784000108e-05	9.52999523500238e-05	0.00390249804875098	0.00367379816310092	NA	0.00363839818080091	0.000539499730250135	0.0306471846764077	0.000380899809550095	0.000495899752050124	0.000486599756700122	0.00708679645660177	0.00255689872155064	0.00662879668560166	NA	0.000783499608250196	NA	0.0068220965889517	NA	0.0131266934366533	0.00155759922120039	0.00578369710815145	0.0644439677780161	0.000895599552200224	0.00947289526355237	0.00228039885980057	0.000277699861150069	0.000110799944600028	0.000106499946750027	NA	0.000237899881050059	NA	0.00394319802840099	0.202036398981801
JE2361	2.3e-06	0.0006234	0.0088444	0.0183079	0.0291922	0.0204452	NA	0.0341956	0.0021316	0.1346581	0.0002152	0.0425766	0.0015221	0.0006394	0.0360993	0.00128	0.0008445	0.0164505	0.013414	0.0381086	0.0106449	0.0022116	NA	0.0086018	0.0013994	NA	0.0024446	NA	2.13e-05	NA	0.0031095	0.0043184	0.0050004	0.0041169	NA	0.0003683	0.0126863	0.0002425	NA	0.000265	0.0011769	0.0066878	0.00315	NA	0.0008589	NA	NA	0.0030707	0.0011824	0.0016886	NA	0.0018693	NA	0.0122336	NA	0.0008948	0.0030254	0.0008141	0.0001091	0.0047471	0.0018793	3.76e-05	NA	0.0035782	NA	0.002585	0.0051838	NA	NA	NA	NA	NA	0.0008788	NA	NA	0.0004435	3.87e-05	NA	0.0039393	0.003415	0.0026889	0.0144578	0.0008569	NA	0.0004851	0.0046436	NA	0.0017153	0.0085436	NA	NA	0.0005014	0.0065561	0.0017171	6.56e-05	2.56e-05	NA	0.0028015	0.0001411	0.0031205	0.00025	8e-06	NA	0.0006103	0.0001595	1.3e-05	0.0004128	0.00744	0.012981	1.4e-05	0.0017423	0.0018172	0.0318163	0.0003248	0.0009658	0.0003895	0.0106535	0.0019849	0.0037897	NA	0.0007165	NA	0.0082962	NA	0.0042077	0.0028577	0.0185698	0.10093	0.0002744	0.0050421	0.0025136	0.0010011	0.000202	0.0007486	NA	0.00071	NA	0.0031583	0.2086096
JH1373	0.00270329972967003	0.00222919977708002	0.00199839980016002	0.178270682172932	NA	0.0351905964809404	NA	0.00521229947877005	NA	0.0895956910404309	0.00124689987531001	0.0784431921556808	NA	NA	0.0264293973570603	0.00139849986015001	NA	0.0288648971135103	0.0161844983815502	0.00876769912323009	0.00145049985495001	NA	0.0142543985745601	0.00875939912406009	0.000378199962180004	0.0101806989819301	NA	0.000144799985520001	NA	0.00182829981717002	0.000806299919370008	NA	0.00145959985404001	0.0097920990207901	NA	NA	0.109614989038501	0.000107299989270001	NA	NA	0.000431599956840004	0.00802739919726008	0.0311056968894303	NA	0.00122289987771001	NA	0.0119290988070901	NA	NA	0.000720899927910007	NA	NA	NA	NA	NA	NA	NA	0.00738329926167007	NA	NA	NA	4.29999957000004e-06	NA	0.00170839982916002	NA	0.00171689982831002	NA	NA	NA	0.000211199978880002	NA	NA	0.00190119980988002	NA	0.0144126985587301	NA	NA	NA	NA	0.000497299950270005	NA	NA	0.00582309941769006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0120679987932001	0.00131349986865001	NA	NA	NA	0.00230209976979002	NA	0.00189399981060002	0.00153869984613002	NA	0.00128319987168001	0.0119854988014501	0.00343029965697004	0.00474629952537005	0.000652099934790007	0.000560999943900006	0.00123759987624001	0.00105979989402001	0.0105647989435201	0.00293599970640003	0.000673999932600007	0.00159019984098002	NA	0.00382609961739004	0.0114362988563701	0.00656419934358007	NA	0.00131779986822001	NA	0.00675009932499007	0.000132099986790001	NA	0.000152299984770002	0.0130987986901201	0.0441552955844704	0.00105009989499001	0.00366689963331004	0.00104499989550001	NA	NA	0.000745299925470008	NA	NA	NA	0.00299129970087003	0.120823487917651
JH2373	0.000698899720440112	0.000176999929200028	0.0579940768023693	0.37448855020458	NA	0.0227144909142036	NA	0.0106374957450017	NA	0.0168489932604027	0.00130389947844021	0.0219306912277235	NA	NA	0.00568749772500091	0.00244469902212039	NA	0.0156450937419625	0.00661579735368106	0.00318419872632051	0.00074839970064012	NA	0.0111192955522818	0.00289949884020046	0.000380099847960061	0.00538359784656086	NA	3.0999987600005e-05	NA	0.00168409932636027	0.00363929854428058	NA	0.000515199793920082	0.00200689919724032	NA	NA	0.0542344783062087	0.000137999944800022	NA	NA	0.000906899637240145	0.00211099915560034	0.0295511881795247	NA	0.00287169885132046	NA	0.00729939708024117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00831859667256133	NA	NA	NA	8.89999644000142e-05	NA	0.00198069920772032	NA	0.000115099953960018	NA	NA	NA	0.000910799635680146	NA	NA	0.00136359945456022	NA	0.00364929854028058	NA	NA	NA	NA	1.52999938800024e-05	NA	NA	0.00513029794788082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0147728940908424	0.00342509862996055	NA	NA	NA	0.00522559790976084	NA	0.00138049944780022	0.00304259878296049	NA	NA	0.0161150935539626	0.00490809803676079	0.00336159865536054	0.00889639644144142	0.000344199862320055	5.5999977600009e-05	0.00074659970136012	0.000371499851400059	0.0139438944224422	0.000508499796600081	0.00407919836832065	NA	0.0031524987390005	0.0160373935850426	0.00305289877884049	NA	0.000896399641440143	NA	0.00260659895736042	0.000182199927120029	NA	0.000244999902000039	0.00137269945092022	0.00464799814080074	0.000491499803400079	0.00385949845620062	0.000389199844320062	NA	NA	0.0133822946470821	NA	NA	NA	0.0771144691542123	0.103927458429017
JK1312	0.00992640397056159	0.00581430232572093	NA	0.0298113119245248	0.0118736047494419	0.0139107055642822	NA	0.115496946198778	NA	0.0257148102859241	0.00303990121596049	0.0612236244894498	NA	NA	0.00406230162492065	NA	NA	0.0325806130322452	0.0330313132125253	0.00386540154616062	0.0141614056645623	NA	0.0261450104580042	0.0179028071611229	0.00468360187344075	0.00102810041124016	NA	0.000199900079960032	2.80000112000045e-06	0.000111400044560018	0.00332120132848053	0.000356900142760057	0.00117500047000019	NA	0.00323110129244052	0.0333756133502453	0.0671530268612107	NA	NA	0.000109500043800018	0.0018598007439203	0.0225949090379636	0.0443899177559671	NA	NA	NA	NA	0.00103490041396017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0102315040926016	NA	NA	NA	NA	0.000119000047600019	NA	0.0105135042054017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000508100203240081	NA	NA	0.00113910045564018	NA	NA	0.000484200193680077	NA	NA	NA	0.0012444004977602	NA	NA	0.000273100109240044	9.52000380800152e-05	0.0283299113319645	0.0304402121760849	0.0134324053729621	6.60000264000106e-06	0.00366430146572059	0.0238437095374838	NA	0.00055990022396009	NA	0.00742380296952119	0.0120277048110819	0.000139200055680022	0.00765130306052122	NA	0.00636780254712102	NA	0.205102182040873	NA	NA	0.000572500229000092	0.0120581048232419	0.000581100232440093	0.000669300267720107	NA	NA	NA	NA	0.000736400294560118	NA	NA	0.00170410068164027	0.000403800161520065	0.0264894105957642
JK2312	0.00565819603926277	0.00478099665330234	NA	0.0505603646077448	0.0147754896571572	0.0148886895779173	NA	0.24417212907951	NA	0.0282873801988339	0.00426919701156209	0.0574058598158981	NA	NA	0.00221299845090108	NA	NA	0.00781089453237383	0.0417334707865704	0.00452319683376222	0.00752659473138369	NA	0.0115549919115057	0.0100087929938449	0.0028621979964614	0.00413549710515203	NA	0.000116699918310057	0.000881999382600432	3.96999722100195e-05	0.00110179922874054	0.000230499838650113	0.000599199580560294	NA	0.00231539837922113	0.0129218909546763	0.0370854740401682	NA	NA	2.10999852300103e-05	0.00146749897275072	0.0148069896351073	0.0190361866746693	NA	NA	NA	NA	0.00036799974240018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.028543480019564	NA	NA	NA	NA	8.39999412000412e-05	NA	0.000345599758080169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00047019967086023	NA	NA	0.000300399789720147	NA	NA	0.000512199641460251	NA	NA	NA	0.000332799767040163	NA	8.85999379800434e-05	0.00111129922209054	NA	0.0195045863467896	0.0195079863444096	0.00532959626928261	NA	0.00127919910456063	0.0106880925183352	NA	0.000130399908720064	NA	0.00737169483981361	0.00537579623694263	0.000135099905430066	0.0159207888554478	NA	0.0113113920820255	NA	0.242883829981319	NA	NA	0.000289699797210142	0.00246509827443121	2.99999790000147e-05	0.00128829909819063	NA	NA	NA	NA	1.0299992790005e-05	NA	NA	0.00166379883534082	0.000352599753180173	0.0145137898403471
JL1316	0.00322049742360206	0.0020351983718413	0.0120512903589677	0.147998081601535	0.00336079731136215	0.014095888723289	0.000319299744560204	0.0783386373290901	NA	0.0148961880830495	NA	0.0340049727960218	NA	NA	0.0475579619536304	0.00179709856232115	NA	0.00463059629552296	0.0116346906922474	0.0170029863976109	0.0138002889597688	NA	0.0447403642077086	0.00998409201272639	0.00346309722952222	0.00087569929944056	NA	5.67999545600364e-05	0.000316299746960202	0.000467399626080299	0.000199999840000128	0.00533899572880342	0.0024962980029616	0.00549829560136352	0.00608109513512389	0.00162659869872104	0.0191218847024922	0.000756999394400485	NA	0.00221919822464142	NA	0.00954529236376611	0.00268909784872172	NA	6.79999456000435e-06	NA	NA	0.000615399507680394	0.0029740976207219	NA	NA	NA	NA	NA	0.0214206828634537	NA	NA	8.99999280000576e-06	NA	NA	0.000605999515200388	NA	1.29999896000083e-05	0.00294959764032189	NA	NA	0.000148399881280095	NA	6.14999508000394e-05	NA	0.0321681742654606	NA	NA	NA	0.000308399753280197	0.000364599708320233	NA	NA	NA	0.00230759815392148	0.00492549605960315	0.0132023894380885	1.90999847200122e-05	6.21999502400398e-05	0.000270899783280173	0.0128964896828083	0.000126999898400081	0.00846369322904542	0.0469822624141901	NA	0.00222509821992142	0.00146559882752094	0.00569049544760364	0.0209852832117734	0.000221099823120142	NA	0.000254299796560163	0.000748799400960479	0.000107399914080069	NA	NA	4.85999611200311e-05	0.000474999620000304	0.0021852982517614	0.000606999514400388	4.96999602400318e-05	0.00192889845688123	0.0349147720681823	0.00230019815984147	NA	0.000409699672240262	0.00112949909640072	NA	0.000103099917520066	NA	0.00202019838384129	0.0051591958726433	0.00178309857352114	0.00107179914256069	0.01559708752233	NA	NA	0.0208708833032934	NA	NA	0.000423099661520271	0.0128447897241682	0.135873191301447	0.00127579897936082	NA	NA	NA	NA	0.00403509677192258	NA	0.000354099716720227	0.000315399747680202	0.00224779820176144	0.0471538622769102
JL2316	0.0100610050305025	0.00773030386515193	0.000931600465800233	0.0311642155821078	0.00823630411815206	0.00783050391525196	0.00101010050505025	0.0132108066054033	NA	0.024043212021606	0.00102700051350026	0.0907493453746727	NA	NA	0.0242636121318061	0.000269100134550067	NA	0.0134743067371534	0.0296895148447574	0.027936513968257	0.0527175263587632	NA	0.0171327085663543	0.0177037088518544	0.00174090087045044	0.00327360163680082	NA	NA	1.13000056500028e-05	0.0031833015916508	0.000285200142600071	0.00185710092855046	0.016078408039204	0.0138657069328535	0.00404750202375101	0.00691530345765173	0.0936802468401234	0.0123611061805531	NA	0.00502280251140126	8.78000439000219e-05	0.0136384068192034	0.0163930081965041	NA	9.63000481500241e-05	NA	NA	0.00216360108180054	0.000297900148950074	NA	NA	NA	NA	NA	0.0225228112614056	NA	NA	5.55000277500139e-05	NA	NA	0.00374790187395094	NA	1.77000088500044e-05	0.00123640061820031	NA	NA	0.000178800089400045	NA	1.80000090000045e-06	NA	0.0130736065368033	NA	NA	NA	0.00362390181195091	0.00285370142685071	NA	NA	NA	0.000351600175800088	NA	8.32000416000208e-05	7.11000355500178e-05	0.00105410052705026	0.000390600195300098	0.00148190074095037	0.000378400189200095	0.00176690088345044	0.00752210376105188	NA	8.60000430000215e-06	0.00229400114700057	0.00144660072330036	0.00315250157625079	0.00012010006005003	NA	0.00551270275635138	0.00172930086465043	0.000194700097350049	NA	NA	0.000450100225050113	0.00197140098570049	0.00221850110925055	0.000265100132550066	4.95000247500124e-05	0.0145258072629036	0.0544904272452136	0.011895105947553	2.96000148000074e-05	0.00117620058810029	0.00993270496635248	NA	4.93000246500123e-05	NA	0.0024176012088006	0.00906440453220227	0.00263820131910066	0.000541000270500135	0.00873250436625218	NA	NA	0.044097422048711	NA	NA	0.00154070077035039	0.0175176087588044	0.108839454419727	0.000463600231800116	NA	NA	NA	NA	0.00270520135260068	NA	2.51000125500063e-05	0.000323500161750081	0.00189960094980047	0.0530889265444633
