"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"Clostridiaceae_unclassified"	"diet"	"2:time"	"diet2:time"	1.07776863973471	0.287158555692343	0.000369588982944528	0.0657304353572174	0.000739041369872742	0.0601667997998748	"abundance"	138	137
"Eubacteriales_unclassified"	"diet"	"2:time"	"diet2:time"	1.16373195380207	0.313172317191525	0.000419099985540491	0.0657304353572174	0.000419099985540491	0.0601667997998748	"abundance"	138	136
"GGB34797"	"diet"	"2"	"diet2"	-3.15397476738101	0.812155451861967	0.000287807719586253	0.0657304353572174	0.000575532605889053	0.0601667997998748	"abundance"	138	70
"Evtepia"	"diet"	"2"	"diet2"	15.9710968779116	4.63998466622422	0.000577306207654356	0.0657304353572174	0.00115427913285131	0.0601667997998748	"prevalence"	138	67
"Lacrimispora"	"diet"	"2:time"	"diet2:time"	-7.64878289259261	2.14841090040297	0.000370565615506158	0.0657304353572174	0.000740993912136921	0.0601667997998748	"prevalence"	138	132
"Lawsonibacter"	"diet"	"2"	"diet2"	-14.2544882596371	4.11659231286818	0.000534801652621278	0.0657304353572174	0.00106931729243491	0.0601667997998748	"prevalence"	138	134
"Lawsonibacter"	"time"	"time"	"time"	-3.62087763179451	0.955269995029861	0.000150390777863136	0.0657304353572174	0.000300758938340206	0.0601667997998748	"prevalence"	138	134
"GGB34797"	"diet"	"2:time"	"diet2:time"	1.70506034741342	0.4683522626934	0.000921462362018375	0.0918006878160806	0.000921462362018375	0.0601667997998748	"abundance"	138	70
"GGB34797"	"diet"	"2"	"diet2"	15.979026098993	5.17604748690811	0.00202113034310431	0.161084088345414	0.000575532605889053	0.0601667997998748	"prevalence"	138	70
"Lawsonibacter"	"time"	"time"	"time"	-0.519554697583496	0.217789118735489	0.019975610563243	0.398967396317325	0.000300758938340206	0.0601667997998748	"abundance"	138	134
"Lacrimispora"	"diet"	"2:time"	"diet2:time"	0.900800242529119	0.391472167162157	0.0246558952689581	0.423887219513704	0.000740993912136921	0.0601667997998748	"abundance"	138	132
"Lawsonibacter"	"diet"	"2"	"diet2"	-1.15594630114637	0.57376232827269	0.046208607303257	0.596167432751483	0.00106931729243491	0.0601667997998748	"abundance"	138	134
"Evtepia"	"diet"	"2"	"diet2"	-0.371401252932996	0.673668704600862	0.583885756057485	0.999999999999924	0.00115427913285131	0.0601667997998748	"abundance"	138	67
"Clostridiaceae_unclassified"	"diet"	"2:time"	"diet2:time"	-1.31751034518179	3.01220136023217	0.661827670386312	0.999999999999924	0.000739041369872742	0.0601667997998748	"prevalence"	138	137
"Eubacteriales_unclassified"	"diet"	"2:time"	"diet2:time"	0.0390186489676408	3.27469830757421	0.990493279675429	0.999999999999924	0.000419099985540491	0.0601667997998748	"prevalence"	138	136
"GGB34797"	"diet"	"2:time"	"diet2:time"	2.06639805453035e-06	1.62103234146297	0.999998982903017	0.999999999999924	0.000921462362018375	0.0601667997998748	"prevalence"	138	70
