"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"K07115"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	7.08102597712393	1.63472459585981	1.48007921951008e-05	0.00530159523709758	2.9601365326752e-05	0.00654821022490477	"prevalence"	138	17
"K00351"	"timepoint"	"after"	"timepointafter"	3.85696129064564	0.893416463144053	1.5809809419933e-05	0.00548324342580217	3.16193688897922e-05	0.00677256767934691	"prevalence"	138	134
"K21557"	"timepoint"	"after"	"timepointafter"	3.85696129064564	0.893416463144053	1.5809809419933e-05	0.00548324342580217	3.16193688897922e-05	0.00677256767934691	"prevalence"	138	134
"K02387"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-8.49460189311722	1.98514484145276	1.87663879418613e-05	0.00640696213327608	3.75324237064062e-05	0.00791347696084757	"prevalence"	138	126
"K15921"	"timepoint"	"after"	"timepointafter"	-0.821210388379118	0.176126274216781	1.97206208387264e-05	0.00662916254347956	3.94408527745665e-05	0.00818792103600001	"abundance"	138	120
"K01034"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	11.3896620416918	2.68406032999196	2.20114465092475e-05	0.00716017513651438	4.40224085147176e-05	0.00871561200759084	"prevalence"	138	133
"K02401"	"timepoint"	"after"	"timepointafter"	-0.886046059889337	0.208939130807884	2.228338257588e-05	0.00716017513651438	4.4566268602621e-05	0.00871561200759084	"prevalence"	138	129
"K05526"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	9.22102536964571	2.17225442972198	2.18680807622705e-05	0.00716017513651438	4.37356833115847e-05	0.00871561200759084	"prevalence"	138	15
"K09015"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	11.179434041941	2.652998018794	2.51012831145699e-05	0.00794873965294715	5.02019361547259e-05	0.00967749894959815	"prevalence"	138	133
"K17331"	"timepoint"	"after"	"timepointafter"	-1.07075623612085	0.23369280527834	2.87967149570393e-05	0.0089886888830187	5.75926006632863e-05	0.0109458387795829	"abundance"	138	113
"K02846"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	6.61620968400694	1.59649270533637	3.4097910373742e-05	0.0104935118544544	6.81946580799922e-05	0.0127808155018252	"prevalence"	138	19
"K03482"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	16.813018591918	4.10202243899693	4.15451226130571e-05	0.0126077906818791	4.15451226130571e-05	0.00849408915970595	"prevalence"	138	7
"K03727"	"timepoint"	"after"	"timepointafter"	-0.941238007748355	0.213291742710918	4.98106129817556e-05	0.01490906703632	9.96187448663455e-05	0.0172340428618778	"abundance"	138	114
"K00170"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	9.27891057116086	2.29653849435896	5.33624483939236e-05	0.0157563445595572	0.000106722049236949	0.0182292067392834	"prevalence"	138	132
"K01169"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	13.9445213214206	3.45894053091728	5.54354602959935e-05	0.0161501974328994	0.000110867847501729	0.0187006341773541	"prevalence"	138	17
"K00170"	"diet"	"oat"	"dietoat"	-8.91046320867811	2.21507773189539	5.75491029279175e-05	0.0165453670917763	0.000115094893956587	0.0191739567783974	"prevalence"	138	132
"K03286"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	12.4352526905398	3.09370463102518	5.83132271633482e-05	0.0165473248508981	0.000116623053894234	0.0191916035274243	"prevalence"	138	28
"K01156"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	14.8802444830906	3.72081898948704	6.35609112322321e-05	0.0178052039797983	0.000127117782475027	0.0206665946592533	"prevalence"	138	134
"K08369"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-12.1681685900829	3.04897313830132	6.58210571517329e-05	0.0182049379590552	0.000131637781891901	0.0211466693910633	"prevalence"	138	135
"K00690"	"timepoint"	"after"	"timepointafter"	-1.18608341316738	0.278953824744332	6.81939548814831e-05	0.0186254739270051	0.000136383259347484	0.0215156788441996	"abundance"	138	136
"K00688"	"timepoint"	"after"	"timepointafter"	-0.528460141483488	0.124655289580145	7.02036229251736e-05	0.0188102842429977	7.02036229251736e-05	0.0128726142600971	"abundance"	138	138
"K01626"	"timepoint"	"after"	"timepointafter"	-0.544584911013031	0.128506583989157	7.05923710721196e-05	0.0188102842429977	7.05923710721196e-05	0.0128726142600971	"abundance"	138	138
"K02527"	"timepoint"	"after"	"timepointafter"	-6.92856994654994	1.74804193349692	7.38224407116891e-05	0.0194339798741013	0.000147639431670625	0.0228993849536025	"prevalence"	138	125
"K01880"	"timepoint"	"after"	"timepointafter"	-0.436864570599112	0.10392865290413	7.9596161840391e-05	0.0207044778120541	7.9596161840391e-05	0.0143209414383231	"abundance"	138	138
"K06864"	"diet"	"oat"	"dietoat"	-5.80814598778513	1.48036278243833	8.72858162307369e-05	0.0224375892310777	0.000174564013647759	0.0267678045473052	"prevalence"	138	134
"K06206"	"diet"	"oat"	"dietoat"	1.03103669254133	0.252611352280274	8.95073009702999e-05	0.0227410991418727	8.95073009702999e-05	0.0158922568328056	"abundance"	138	138
"K01974"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-10.8218004661415	2.77474361914785	9.6149690283014e-05	0.0241479394561363	9.6149690283014e-05	0.0168499210477791	"prevalence"	138	8
"K08296"	"timepoint"	"after"	"timepointafter"	-1.08652656208698	0.260840974139081	0.000111960815583906	0.0277993615966857	0.000223909095943585	0.032488487534008	"abundance"	138	119
"K09013"	"timepoint"	"after"	"timepointafter"	-0.539232160646137	0.133264499202206	0.000137123786912788	0.0333788642227327	0.000137123786912788	0.0215156788441996	"abundance"	138	138
"K01246"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-10.4235406423171	2.73393919944763	0.000137487312587915	0.0333788642227327	0.000274955722414707	0.0382500259614852	"prevalence"	138	131
"K18955"	"timepoint"	"after"	"timepointafter"	-1.17600909110726	0.289378090252524	0.000141735848216012	0.0340321789397786	0.000283451607381354	0.0390295509184081	"abundance"	138	125
"K02506"	"timepoint"	"after"	"timepointafter"	9.94743578359643	2.64870174235677	0.000172934120576549	0.0398210088481707	0.000345838334943038	0.0449245967273027	"prevalence"	138	12
"K07783"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	10.2813676912049	2.73662943036287	0.000171999919752649	0.0398210088481707	0.000343970255532903	0.0449245967273027	"prevalence"	138	133
"K22477"	"diet"	"oat"	"dietoat"	-10.6664347399627	2.83779341514317	0.000170793519527148	0.0398210088481707	0.000341557868627983	0.0449245967273027	"prevalence"	138	131
"K22477"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	10.246082131967	2.72843327844772	0.000173134821079003	0.0398210088481707	0.000346239666491736	0.0449245967273027	"prevalence"	138	131
"K01940"	"timepoint"	"after"	"timepointafter"	-0.395593842527269	0.0997701633662579	0.000180906839094062	0.0411473486023699	0.000180906839094062	0.0273880016465379	"abundance"	138	138
"K07084"	"diet"	"oat"	"dietoat"	4.21743018388723	0.732199979767318	0.000182667863360635	0.0411473486023699	0.000182667863360635	0.0273880016465379	"abundance"	138	14
"K08723"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	13.050374170676	3.49907702597444	0.000191736897338553	0.0427495021106876	0.000383437031639305	0.048812257593781	"prevalence"	138	18
"K03896"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	9.72206173521139	2.61040361540795	0.000195817604607219	0.0432183299057346	0.000195817604607219	0.029036953368899	"prevalence"	138	6
"K18205"	"timepoint"	"after"	"timepointafter"	-0.910217699265684	0.227999495932571	0.000200230753243487	0.043750419583702	0.00040042141413243	0.0504980052551684	"abundance"	138	117
"K02871"	"timepoint"	"after"	"timepointafter"	-0.269448856087484	0.0686640859298327	0.000207738464915886	0.0449414401822982	0.000207738464915886	0.0304698135388584	"abundance"	138	138
"K00390"	"timepoint"	"after"	"timepointafter"	-0.901658472358896	0.226377874169401	0.000210943044287443	0.0451873089968689	0.000421841591606953	0.0527067633068909	"abundance"	138	119
"K02851"	"timepoint"	"after"	"timepointafter"	-0.895330562344234	0.22929128099672	0.00024376530614307	0.0517113780507386	0.00024376530614307	0.034993287671219	"abundance"	138	132
"K03563"	"diet"	"oat"	"dietoat"	1.46484115650857	0.385517199985013	0.000247282813135284	0.0519531679519803	0.000247282813135284	0.0351245713731318	"abundance"	138	138
"K06133"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-0.781298339096207	0.201092244495057	0.000255449229126836	0.053157768156394	0.000255449229126836	0.0359065822691409	"abundance"	138	132
"K01200"	"timepoint"	"after"	"timepointafter"	-0.636450702969102	0.165592240009407	0.000274260379001973	0.0565338611433313	0.000548445539248457	0.0649186325141989	"abundance"	138	137
"K03482"	"diet"	"oat"	"dietoat"	-11.0743038904654	3.05420763264417	0.000287937647882399	0.0587984823012188	0.000287937647882399	0.0392467739446979	"prevalence"	138	7
"K01902"	"timepoint"	"after"	"timepointafter"	-0.820876781882832	0.213336754538105	0.00030992335219251	0.062282859812282	0.00030992335219251	0.0418210571448573	"abundance"	138	126
"K02422"	"diet"	"oat"	"dietoat"	1.72125090766164	0.458173810442711	0.00031292256046199	0.062282859812282	0.000625747200395135	0.0729380938622071	"abundance"	138	125
"K03800"	"diet"	"oat"	"dietoat"	8.29806082355418	2.30256190861277	0.000313552154661374	0.062282859812282	0.000627005994369055	0.0729380938622071	"prevalence"	138	135
"K07442"	"timepoint"	"after"	"timepointafter"	-0.86959613861686	0.22505051175249	0.000317268639551945	0.0623994413775176	0.000634436619714247	0.0731419470311863	"abundance"	138	112
"K10007"	"timepoint"	"after"	"timepointafter"	-6.60310663589895	1.83487497691962	0.000319850683491166	0.0623994413775176	0.000639599062522602	0.0731419470311863	"prevalence"	138	105
"K16235"	"timepoint"	"after"	"timepointafter"	-1.26753248271504	0.327663944307386	0.000334993515628726	0.064775294836174	0.000669874810601938	0.0759604260022064	"abundance"	138	97
"K07315"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-0.788573118709218	0.20473530312947	0.000366606190339211	0.0702661864816821	0.000366606190339211	0.0471141326898791	"abundance"	138	108
"K06192"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	13.0643985719257	3.68864387655559	0.000397423131480349	0.0748594433003934	0.000794688317815263	0.0871831232569037	"prevalence"	138	15
"K07275"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	13.9555516817096	3.9398141596419	0.000396826654172034	0.0748594433003934	0.000793495836950607	0.0871831232569037	"prevalence"	138	14
"K10007"	"timepoint"	"after"	"timepointafter"	-0.899544364569246	0.236961655776598	0.000407365814394063	0.0760764362778656	0.000639599062522602	0.0731419470311863	"abundance"	138	105
"K02407"	"diet"	"oat"	"dietoat"	1.4680136993364	0.405286223270312	0.000450765241886665	0.0834679706374885	0.000450765241886665	0.0558039098533822	"abundance"	138	136
"K00324"	"timepoint"	"after"	"timepointafter"	-0.976758900206788	0.261956693703241	0.000476216543756972	0.0867584059596089	0.000952206305317396	0.101976760983754	"abundance"	138	125
"K02028"	"timepoint"	"after"	"timepointafter"	-0.371505019425415	0.101147163611206	0.000477694065141339	0.0867584059596089	0.000477694065141339	0.0586000337728839	"abundance"	138	138
"K13059"	"timepoint"	"after"	"timepointafter"	-0.784335782679397	0.21124451586656	0.000488388280687959	0.0867584059596089	0.000976538038263204	0.103759088884438	"abundance"	138	111
"K01906"	"timepoint"	"after"	"timepointafter"	9.32747460780749	2.67439966729669	0.00048721422854736	0.0867584059596089	0.00048721422854736	0.0587006142858756	"prevalence"	138	5
"K16011"	"timepoint"	"after"	"timepointafter"	9.32747460780749	2.67439966729669	0.00048721422854736	0.0867584059596089	0.00048721422854736	0.0587006142858756	"prevalence"	138	5
"K03077"	"timepoint"	"after"	"timepointafter"	-0.500641104644832	0.137571021733965	0.000533030027727938	0.0939250492407697	0.000533030027727938	0.0636522760545203	"abundance"	138	138
"K01141"	"timepoint"	"after"	"timepointafter"	-6.08878303676141	1.76060731015641	0.00054351001168799	0.0950055500430607	0.00108672462024318	0.112802015581242	"prevalence"	138	25
"K03075"	"timepoint"	"after"	"timepointafter"	-0.532912679295774	0.150035093085787	0.000705605882124046	0.11592096634895	0.000705605882124046	0.079345381444849	"abundance"	138	138
"K19236"	"diet"	"oat"	"dietoat"	-10.13642595588	3.01772272546418	0.000782348871302549	0.126624613614524	0.000782348871302549	0.0871831232569037	"prevalence"	138	6
"K11752"	"timepoint"	"after"	"timepointafter"	-0.707829118995762	0.203776065495354	0.000904794674522657	0.140410614356458	0.000904794674522657	0.0984620914355543	"abundance"	138	138
"K02401"	"diet"	"oat"	"dietoat"	1.32470496393665	0.402859501131813	0.0013632040131025	0.175211809919351	0	0	"abundance"	138	129
"K07009"	"timepoint"	"after"	"timepointafter"	-0.435682334137536	0.18048393714316	0.0185616307467235	0.579247873504699	1.73144326665184e-06	0.000476818274289794	"abundance"	138	136
"K06192"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-2.49465934391427	0.50267826069742	0.0359698163986965	0.671587628958399	0.000794688317815263	0.0871831232569037	"abundance"	138	15
"K03727"	"timepoint"	"after"	"timepointafter"	-5.01816032684729	2.4237540832466	0.0384141346750542	0.687990854631093	9.96187448663455e-05	0.0172340428618778	"prevalence"	138	114
"K00425"	"timepoint"	"after"	"timepointafter"	0.470268023764447	0.232117965970881	0.0470453121038277	0.70583067497317	0	0	"abundance"	138	130
"K01304"	"diet"	"oat"	"dietoat"	-0.944601188694473	0.477680170458197	0.0511309021306269	0.716160392021922	1.69194199433133e-08	7.87278112810583e-06	"abundance"	138	133
"K01169"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-3.90005616850763	1.46200099274502	0.0529392392769098	0.717956706586799	0.000110867847501729	0.0187006341773541	"abundance"	138	17
"K09015"	"diet"	"oat"	"dietoat"	-0.846206296525618	0.431883721550661	0.0531700897156764	0.719339193600147	2.38007980114775e-07	7.83336508211895e-05	"abundance"	138	133
"K19159"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-0.831399945872112	0.431836152311757	0.0587111657893268	0.730656313300579	1.90535663439901e-07	7.14191178460564e-05	"abundance"	138	131
"K08723"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-2.60451857981108	1.0118186943491	0.0613222574173083	0.733005973312415	0.000383437031639305	0.048812257593781	"abundance"	138	18
"K09015"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	0.685679510930228	0.366930990971959	0.0663638178738005	0.753586062482244	5.02019361547259e-05	0.00967749894959815	"abundance"	138	133
"K08325"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-0.556218519296567	0.303582789776672	0.0716050129345763	0.767698494907013	2.23992830511431e-05	0.00512298178800211	"abundance"	138	134
"K00342"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-0.542409572151578	0.29982913455335	0.0752691590476996	0.775977160928519	2.23992830511431e-05	0.00512298178800211	"abundance"	138	134
"K01840"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-0.557165509787477	0.315799517623414	0.0828203291677475	0.785086417490361	2.23992830511431e-05	0.00512298178800211	"abundance"	138	134
"K08369"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	0.500470601528386	0.291124375748354	0.0904850583193555	0.791862775725483	0.000131637781891901	0.0211466693910633	"abundance"	138	135
"K14348"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-4.8877204275936	1.94685690175344	0.119011853241075	0.823435400037206	1.6886675650232e-11	1.08508952963919e-08	"abundance"	138	17
"K07275"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-3.06889363642798	1.13322631889322	0.120659675245693	0.824892731769087	0.000793495836950607	0.0871831232569037	"abundance"	138	14
"K02046"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	0.375349200896168	0.246387122114606	0.132840862966426	0.835889082685799	1.20837394771464e-06	0.000339704126051279	"abundance"	138	134
"K19159"	"timepoint"	"after"	"timepointafter"	0.448591283086904	0.297735842306306	0.136864314037133	0.837509154599679	2.52636113283853e-198	3.09915610241119e-195	"abundance"	138	131
"K02001"	"diet"	"oat:timepointafter"	"dietoat:timepointafter"	-0.490387602544186	0.334028390258834	0.147065869968418	0.844517545022324	2.23992830511431e-05	0.00512298178800211	"abundance"	138	134
"K16235"	"timepoint"	"after"	"timepointafter"	-1.78723030460507	1.25526212219724	0.154507121936035	0.845898425031913	0.000669874810601938	0.0759604260022064	"prevalence"	138	97
