feature	Adlercreutzia_equolifaciens	Agathobaculum_butyriciproducens	Akkermansia_muciniphila	Alistipes_communis	Alistipes_finegoldii	Alistipes_ihumii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_senegalensis	Alistipes_SGB2313	Alistipes_shahii	Alistipes_sp_AF17_16	Anaerobutyricum_hallii	Anaerobutyricum_soehngenii	Anaerostipes_hadrus	Anaerotignum_faecicola	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_eggerthii	Bacteroides_faecis	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_intestinalis	Bacteroides_ovatus	Bacteroides_salyersiae	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_animalis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Blautia_faecis	Blautia_glucerasea	Blautia_luti	Blautia_massiliensis	Blautia_obeum	Blautia_SGB4815	Blautia_sp_Marseille_P3087	Blautia_sp_MSK_20_85	Blautia_wexlerae	Butyricicoccus_sp_AM29_23AC	Candidatus_Cibionibacter_quicibialis	Candidatus_Woodwardibium_SGB14954	Catenibacterium_SGB4425	Clostridiaceae_bacterium	Clostridiaceae_bacterium_AF18_31LB	Clostridiaceae_bacterium_Marseille_Q4149	Clostridiales_bacterium	Clostridiales_bacterium_KLE1615	Clostridiales_Family_XIII_bacterium_BX16	Clostridium_fessum	Clostridium_leptum	Clostridium_saudiense	Clostridium_SGB4750	Clostridium_SGB6179	Clostridium_sp_1001270H_150608_G6	Clostridium_sp_1001270J_160509_D11	Clostridium_sp_AF34_10BH	Clostridium_sp_AF34_13	Clostridium_sp_AF36_4	Clostridium_sp_AM22_11AC	Clostridium_sp_AM49_4BH	Clostridium_spiroforme	Collinsella_aerofaciens	Collinsella_SGB14861	Collinsella_SGB4121	Coprococcus_catus	Coprococcus_comes	Coprococcus_eutactus	Coprococcus_SGB4669	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_sp_AF24_7LB	Dorea_sp_AF36_15AT	Dysosmobacter_sp_BX15	Dysosmobacter_welbionis	Eggerthella_lenta	Ellagibacter_isourolithinifaciens	Enterocloster_SGB14313	Enterococcus_SGB6173	Eubacteriaceae_bacterium	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_SGB6276	Eubacterium_siraeum	Eubacterium_sp_AF34_35BH	Eubacterium_ventriosum	Evtepia_gabavorous	Faecalibacillus_faecis	Faecalibacillus_intestinalis	Faecalibacterium_prausnitzii	Faecalibacterium_SGB15315	Faecalibacterium_SGB15346	Faecalicatena_fissicatena	Faecalitalea_cylindroides	Firmicutes_bacterium_AF16_15	Flavonifractor_plautii	Fusicatenibacter_saccharivorans	Gemmiger_formicilis	Gemmiger_SGB15299	GGB1266_SGB1699	GGB14025_SGB14906	GGB1550_SGB2134	GGB27106_SGB6188	GGB2982_SGB3964	GGB3005_SGB3996	GGB3033_SGB4029	GGB3109_SGB4643	GGB3175_SGB4191	GGB3256_SGB4303	GGB3277_SGB4327	GGB3278_SGB4328	GGB3304_SGB4367	GGB33469_SGB15236	GGB33512_SGB15203	GGB3363_SGB4447	GGB34797_SGB14322	GGB3570_SGB4777	GGB3612_SGB4882	GGB3619_SGB4894	GGB3653_SGB4964	GGB3730_SGB5060	GGB3746_SGB5089	GGB4456_SGB6141	GGB45432_SGB63101	GGB4566_SGB6305	GGB4567_SGB6307	GGB4569_SGB6310	GGB4571_SGB6317	GGB4684_SGB6478	GGB47687_SGB2286	GGB51647_SGB4348	GGB6601_SGB9333	GGB6612_SGB9346	GGB79734_SGB15291	GGB79890_SGB14770	GGB79973_SGB14341	GGB80011_SGB15265	GGB80140_SGB15224	GGB9342_SGB14306	GGB9345_SGB14311	GGB9453_SGB14844	GGB9524_SGB14924	GGB9602_SGB15031	GGB9608_SGB15041	GGB9634_SGB15093	GGB9635_SGB15106	GGB9642_SGB15119	GGB9677_SGB15180	GGB9699_SGB15216	GGB9708_SGB15233	GGB9708_SGB15234	GGB9713_SGB15249	GGB9719_SGB15272	GGB9747_SGB15356	GGB9758_SGB15368	GGB9760_SGB15373	GGB9760_SGB15374	GGB9765_SGB15382	GGB9770_SGB15390	GGB9782_SGB15403	Gordonibacter_pamelaeae	Gordonibacter_urolithinfaciens	Holdemanella_porci	Intestinibacter_bartlettii	Intestinimonas_massiliensis	Lachnospira_eligens	Lachnospira_pectinoschiza	Lachnospira_sp_NSJ_43	Lachnospiraceae_bacterium	Lachnospiraceae_bacterium_BX3	Lachnospiraceae_bacterium_Marseille_Q4251	Lacrimispora_amygdalina	Lacrimispora_celerecrescens	Lactococcus_lactis	Lawsonibacter_asaccharolyticus	Mediterraneibacter_glycyrrhizinilyticus	Methanobrevibacter_smithii	Monoglobus_pectinilyticus	Odoribacter_splanchnicus	Oscillibacter_sp_ER4	Oscillospiraceae_bacterium	Parabacteroides_distasonis	Parabacteroides_merdae	Paraprevotella_clara	Parasutterella_excrementihominis	Phascolarctobacterium_faecium	Phocaeicola_dorei	Phocaeicola_massiliensis	Phocaeicola_SGB6473	Phocaeicola_vulgatus	Prevotella_copri_clade_A	Pseudoruminococcus_massiliensis	Romboutsia_timonensis	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_sp_AF02_12	Ruminococcus_bicirculans	Ruminococcus_bromii	Ruminococcus_callidus	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_SGB4421	Ruminococcus_sp_AF41_9	Ruminococcus_sp_BSD2780120874_150323_B10	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Sanguibacter_SGB15121	Senegalimassilia_anaerobia	Slackia_isoflavoniconvertens	Staphylococcus_SGB6340	Streptococcus_salivarius	Streptococcus_thermophilus	Sutterella_wadsworthensis	Turicibacter_bilis	Vescimonas_coprocola	Waltera_intestinalis	Other
AE1332	-8.53812419255209	-8.10680838183103	-6.34658229889047	-11.5128723311831	-9.73447448005055	-9.6255065913568	-10.5232385400177	-9.29141374182094	-5.63422208183842	NA	-8.40761434128844	-7.75094423894534	-8.87682831381483	-5.57900063490578	-11.8997981666245	-5.43007937465218	NA	-6.48405881976333	-7.08460884077377	NA	-6.84345915615923	NA	-12.6657188593443	NA	-6.27340143656553	NA	NA	NA	-6.62043020385848	NA	-6.40494678453728	-2.65650774625102	NA	NA	-4.94441087573317	NA	-10.3718088168025	-8.99470953801086	-10.9139246972878	NA	NA	-6.08894294001768	-10.1066095402566	NA	NA	-4.91477740023836	NA	NA	NA	NA	-7.96095904502437	NA	NA	-11.5626253663802	-14.8828089688653	-10.0510664096571	NA	-11.9669386140645	NA	-8.92924549657156	NA	NA	NA	-10.7424850227903	NA	NA	NA	NA	-12.0073496010366	-4.89553207430261	-5.31418691141447	NA	NA	-10.1193909752707	NA	NA	-5.71234681002955	-7.64365393806705	-4.83300976284672	-9.69399978255383	-9.28608997136073	NA	-9.91072720275412	-11.2005887473592	NA	NA	NA	NA	NA	-2.46209975251324	NA	NA	NA	NA	NA	NA	-5.9577543413954	-5.14904094872793	NA	NA	NA	NA	NA	-9.42060636150776	-4.74553144112231	-8.29186581309368	NA	NA	NA	NA	NA	-11.3994071958019	NA	NA	NA	-11.3409812308701	NA	NA	NA	NA	NA	-15.6241397555929	NA	-8.66407929990389	NA	NA	NA	NA	NA	NA	NA	-11.9832010492005	NA	NA	NA	NA	NA	NA	NA	NA	-13.7656563418494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.4389139097662	NA	NA	-10.0945711718655	NA	-17.9315682807851	-13.5740162761671	NA	-11.2325164367683	-13.9961085329798	NA	-13.1177870895681	NA	-15.7696805984082	-7.48105292180142	NA	-10.6152867490389	NA	NA	NA	NA	NA	-9.95801440197713	-10.0590472961935	NA	NA	-7.94967996004071	NA	NA	-6.112946162134	NA	NA	-12.1018455456991	NA	NA	NA	NA	-4.08457702056899	NA	-11.7808055364297	-9.17259559244243	NA	-14.5426899419731	-10.0568942491493	NA	NA	NA	NA	NA	-7.96153431096067	-6.15760491235158	NA	NA	NA	-9.11482459350739	-11.5336797726544	-8.40492233435822	NA	NA	NA	-14.7940647570352	-9.294218869952	NA	NA	-12.4550245745709	-8.93976302540868	-3.70977916312845
AH1343	-9.37947589655256	-6.54555791728061	-5.38358960277716	NA	NA	-11.0907906457291	NA	-8.52658670517476	-5.79684546181379	NA	NA	-7.84805600055408	NA	-6.17055761762784	-6.36547884487675	-4.06810337181356	NA	-10.0525980591731	NA	-6.86526070332796	NA	NA	NA	-6.5592748251066	-10.2319961160369	NA	NA	-10.0320605867663	-5.08960625776009	-6.95092913446289	NA	NA	NA	NA	NA	NA	NA	-6.93611938334017	-11.1129863918433	NA	-6.53796360068495	-6.96318976795363	-12.8871744499657	NA	NA	-3.33293154706033	NA	-4.48182343921267	NA	NA	-5.28983853935406	-9.80099800651875	-9.68994286152148	-10.6699437337451	-7.22431729826094	-11.7056381581531	-6.84953598637547	-10.8518171382291	NA	-10.5663397200726	NA	NA	NA	-8.91427296697638	NA	NA	-7.01462548312044	-8.57665805773738	-10.5487284248489	NA	-6.32303651036481	NA	NA	-5.83664966683913	NA	NA	-5.05737965399001	-7.19041762842596	-5.52089197993239	-7.6566663184972	-7.99290785955498	NA	-8.71155307728687	-14.071102310807	NA	NA	NA	-8.06614459101104	NA	-3.25974558102155	NA	NA	NA	NA	-7.73229498357763	NA	NA	-4.33743352987749	NA	NA	NA	NA	-8.80196355817167	-9.04229277815255	-4.2511870670772	NA	NA	NA	-10.2394761938966	NA	NA	-9.2006739227825	-12.7172494485234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.77496401700007	NA	NA	NA	-14.8314318980387	NA	-6.91204733662087	NA	-16.005569150768	NA	NA	NA	NA	NA	NA	NA	-6.12511964146081	NA	-8.05317273886716	NA	NA	NA	NA	NA	NA	-11.962901776129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.70154813361854	NA	NA	NA	NA	NA	NA	-11.4615198433128	NA	-10.5253635639053	-8.8504180480523	-4.64631808418133	-9.59361223274974	-8.80247878340491	-8.42789187777113	NA	NA	-9.34126222668523	-6.62162333053265	NA	NA	-7.14282984821022	-7.39699818561805	-7.78090100943174	NA	NA	NA	NA	-5.60610148072324	NA	NA	NA	NA	-7.09470948998578	NA	-11.7037119962637	NA	NA	NA	NA	-7.38202453102259	-7.88046161328457	NA	NA	NA	-7.98843108327507	-9.9756281180347	NA	NA	NA	NA	NA	-15.5600097067122	NA	NA	NA	NA	-3.59796768796566
AK1351	-6.57309665219496	-5.95314482523066	NA	-8.24498122396939	NA	NA	NA	NA	-12.0192787073204	NA	NA	NA	NA	-4.84519252592217	NA	-5.36764017631972	NA	NA	NA	NA	-7.53614226349397	NA	-7.55240756074172	-5.83806094169465	-4.94506058144163	NA	NA	NA	-3.77496868821494	-9.05443856190585	-7.2436031767332	-9.08122615650418	NA	NA	-6.60456407637773	NA	-8.20654393425215	-6.09574585434686	NA	NA	NA	-16.4461424635013	NA	NA	NA	-2.76145938533266	NA	NA	NA	NA	-5.9185432831561	NA	NA	-8.15439618266733	NA	NA	-7.20820698347479	-11.2719301036559	NA	NA	NA	NA	NA	-8.78480971070609	NA	NA	-6.58545728543897	NA	NA	-5.87062854036027	NA	NA	NA	NA	NA	NA	NA	-7.58046441859707	NA	-6.58609473859301	-8.44142038212956	NA	-8.14464626851872	-10.153327854429	NA	NA	NA	NA	-5.52723930568689	-6.12897214981382	-18.6096411957842	-15.3586796222509	NA	NA	-8.02257629742098	NA	-4.35310519535077	-4.81358535875498	NA	-6.39530993113685	-10.7722024809278	NA	-11.8520845068447	-7.43821416917661	-5.15454519513565	NA	NA	NA	NA	NA	NA	-10.175680264663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.34510476478513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.4986098833954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-16.6685348848377	NA	NA	NA	NA	NA	NA	NA	NA	-10.331470546153	-7.38877922911661	NA	NA	-7.50030675725371	NA	NA	-9.33565915368505	-8.80809449242737	NA	NA	NA	NA	-10.4497698590058	-8.73625860675717	NA	NA	-8.47783566907047	NA	NA	-5.86379043180953	-7.58306242565644	NA	NA	-6.68729466039295	NA	NA	NA	-4.00214211508244	NA	NA	-10.8462296213141	-4.57951206717006	-10.3222058402777	-4.75103848332703	-7.97486644028384	NA	NA	NA	NA	-6.14414621328923	NA	NA	NA	NA	-7.24533141391974	-10.7838555683194	NA	NA	NA	NA	-11.1319638682188	-7.07176276278669	-9.01800665435062	NA	-10.4359140968813	NA	-3.31455962767419
AK1371	-6.99883722381506	-8.5778153777792	-3.90208304342031	-12.4754196789457	-7.40057722335704	-10.2022878675663	NA	-5.85800451124604	-5.78923026911656	-10.2195576677546	NA	-9.33063370489895	NA	-5.89966078646629	-10.4463431693035	-5.0167818505448	NA	-7.89470826692062	-8.2842901855168	NA	NA	NA	-8.03070190561292	NA	-10.4421221149711	NA	-8.44297537975826	-11.3537622661235	-7.91128321274902	-12.3168588694785	-6.4309633199965	NA	NA	NA	-6.53148981097166	NA	-10.1926320319175	-5.98857778704091	-10.3685631605313	NA	-8.09319203470347	-7.36553846676388	-7.32100520966863	NA	NA	-6.13605662064111	NA	-5.55962875453291	-8.53325255019347	NA	-9.1515211375318	-13.3227594709181	-11.7250426977162	-13.3376174296453	-8.39139223072618	-10.0264826148319	NA	-9.462232153267	-11.5890495239331	-14.5358203854146	NA	-9.18027572537116	-10.2021179087935	-7.69800895066279	NA	-7.43984085664433	-12.4598934992016	NA	-13.7676674997791	-6.16515368467187	-6.60799316790304	-9.05336449391627	-7.27039186402413	-7.6603975224539	-4.78511936582259	NA	NA	-8.47459833247266	-7.34766326142943	NA	-11.6146084262288	-8.78850443296226	-10.7950901952445	-12.5687481880594	NA	NA	-8.0822809096939	-10.7287102576294	-9.90836881650434	-5.80036284851554	-9.82762528370211	-14.2848300152858	NA	-6.88613325142793	-6.89664941683954	-11.7191939260264	-8.19132415370752	-5.91099671654465	-9.63821202511584	-11.0400887676227	-7.53557945661382	NA	-9.76264593174074	-15.5323976197738	-5.52616793975403	-6.15980071859157	-9.88744785781041	NA	NA	NA	-14.9406138531967	-8.24117780975133	-13.4493657872977	-9.09031888407687	-13.7437218041541	-11.3201749877481	NA	NA	NA	-6.6722520847183	-9.10240096795123	-10.3417303378215	NA	NA	NA	NA	NA	-9.94786252093432	NA	-16.0835718070387	-10.21423501414	-11.7128844002315	NA	-7.33305090298105	NA	-7.14073152659572	-9.31805547754984	-11.4009672990768	NA	NA	-10.8385473670068	-11.2563173275434	NA	-11.6587056903918	NA	NA	-7.36221149061151	-5.67324560289095	-12.5582685169853	-7.63413653161031	NA	-12.1326109656932	-10.908646124538	-5.6511749025843	NA	NA	-8.5237167655251	NA	-12.382361624238	-8.99898484430438	-10.2002496825686	-8.46070651417997	-8.63717771150417	-9.48417548594153	NA	-10.5715995816948	-9.60581354059483	-11.9103110930332	-7.95046528062021	-10.6008758738429	-6.41273117616517	-11.5057234079542	-9.82422084655658	-9.03963315573169	-9.21363530123688	NA	-7.5616987749588	-11.2641023086363	-9.24095956019479	-15.1397546424318	-11.8795441531108	-9.9802839986267	-10.1750123910696	NA	-5.95819421422823	-8.74359812160947	-8.37482318758899	-6.40676992204191	NA	-9.36313752042621	-8.6602224133111	NA	NA	-8.00939316956828	-6.5467984517369	NA	NA	-8.46111319354585	-10.1678583792057	NA	-8.61279997091094	-9.11402539485721	-11.9727260383504	-11.4425235884789	-13.5170948771627	-10.5894940455945	-6.13281342363445	NA	-5.94443796152778	NA	-10.9284724982896	NA	NA	-3.7770373528569	-5.25916547189931	-10.5957317732157	NA	NA	NA	NA	-12.4301295684348	-14.0367509502857	-11.0413044365726	-11.0892183701799	-12.2626837293274	NA	-2.51416529820478
AM1310	-6.5603639606875	-8.72016722044468	-6.00047126106722	-8.19432151483542	-7.27322346780119	-8.10141020936922	NA	-5.98203392484614	-5.58612895804884	NA	NA	-6.90788379993784	NA	-6.74658506901705	-10.1279220437798	-6.30785880092469	NA	-7.94107483746103	NA	NA	NA	NA	-10.1091573615027	NA	-6.03945299336963	NA	-3.93357129944092	-8.88410408454473	-4.7802470315781	NA	NA	-7.10838077153624	-9.2558764020608	NA	-6.6873834379426	NA	NA	-5.92395460782331	NA	NA	-5.42311173084679	-7.30419457237729	-9.6021088513938	NA	-11.1274378366798	-5.57247134759598	NA	-5.32364332401144	-9.9147605701766	NA	-5.21664723534631	-10.6622083735044	NA	-13.1700176254187	-11.4550251516489	-9.34529199962463	-12.6675955030597	-10.738782898612	-7.26894498318742	-14.7818217383585	NA	NA	-10.4487609011365	-9.41291570218976	NA	-5.72643999972232	-11.6765402880444	-11.9629020646679	NA	NA	-6.37268183148127	-9.16885463056255	-7.45214223890039	-6.61164276366651	-5.44991445964956	NA	NA	-8.84915366116476	-6.80675286690812	NA	-8.90228163089491	NA	-8.07903934845896	-9.03175880347815	NA	NA	NA	-12.1197125435706	NA	NA	NA	-9.73251003421013	NA	-6.05478334945377	-8.02115098050579	NA	-8.12695379203819	-4.26201109035419	-19.4461420306929	-7.4497442044766	-6.07846402371274	NA	-8.54505965378522	-11.2758592623446	-6.45101845281267	-5.26075772648692	NA	NA	-9.48852172385189	NA	NA	-9.33491319018849	-11.5251512380395	-9.14881630465311	NA	NA	NA	NA	-6.03731949499892	NA	-9.355651496745	-7.95740525572583	NA	NA	NA	NA	NA	-9.34435390541062	NA	-9.56066353774975	-12.2387790228905	-10.7213845819555	NA	NA	NA	NA	NA	-8.89628861878864	NA	NA	NA	NA	-7.88372923021352	NA	NA	NA	-9.52685303126652	-7.82860897195303	-9.22844392707887	-12.9372154210043	NA	NA	-8.27094894309909	NA	NA	NA	-9.79470587714238	-8.48040927177382	-11.51540469313	-8.44654462453978	-10.6972304091675	NA	-9.4875893152619	-8.37290899083665	NA	-10.8298557576747	-9.02235078933082	-10.065371772495	-14.6685344520294	-14.1088387099186	NA	-7.3518993618839	-12.6657194364223	-8.38592862185038	NA	NA	-10.9341070767503	NA	-9.57665834627636	-17.7299349966935	NA	-11.7491745044586	-9.02025177824894	NA	-8.02749878131701	-11.1101137387607	-8.35588780655879	-6.22622806258804	NA	-8.02111350255333	-7.41151499149556	NA	NA	-7.24428066616536	-6.15591742837382	-7.55487366773402	NA	-8.29480831140126	NA	NA	-7.82739603082445	-4.74808854652937	-8.82755988220748	NA	-12.2228298165036	-14.190101871462	-5.42115082006144	-3.92568119519259	NA	NA	NA	-5.72427231213829	-15.2934950206824	NA	NA	-8.81113656032807	NA	NA	NA	NA	-9.17534614501587	-6.26851115852104	-10.3867975698685	-11.8199115116	-7.39214344428232	-10.9321325207111	-3.75754631239476
AM1314	NA	-11.9826173688828	NA	-11.1226043944049	-13.1358535628224	NA	-10.6082885814369	-7.94707890324576	-5.80771390924364	-11.0177815694496	-9.71336862562944	-8.45969017275577	-9.27460748784996	-8.32192809488736	NA	-2.95376991275125	NA	-9.86037439062201	-9.57511659910242	-10.5990843960626	-9.59338931942406	-7.60572908982183	NA	NA	-15.6912542399905	-9.82631478962329	-6.1679930841832	-10.9551476485533	-5.52440704573937	NA	-8.90138425120553	NA	-12.6647820286293	NA	NA	NA	-11.0195774556246	-6.2525943814691	NA	NA	NA	NA	NA	NA	NA	-4.10162786107015	NA	NA	-10.7226026830176	NA	-7.05382431937517	-14.8784572328646	NA	-12.9047685099805	NA	-8.28500985916963	-10.5835043845951	-6.35076826837573	-10.6180052579598	NA	NA	NA	-9.18446654105818	-8.08980768252363	NA	NA	-10.0751430406986	NA	-11.5886049949254	NA	-5.81633792730279	-9.34463498109309	-7.14395163959968	NA	NA	NA	NA	-6.86947182345108	-4.62177250466937	NA	-7.77346384962759	NA	-9.14260559456645	-4.54402912125545	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1488979106472	-6.06259172386501	-7.30401188643732	NA	-5.30583119222541	NA	NA	NA	-8.02881662447401	NA	-10.0457196992835	-7.19159814374367	NA	NA	NA	-11.7966289258312	NA	NA	-9.71252108540228	-7.62010405387573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.346606068603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.95521925520634	NA	NA	-9.19957078268043	NA	NA	-7.24445537702505	-4.58121981498142	NA	NA	NA	NA	-9.49787881560063	NA	NA	NA	NA	NA	-14.1686882764072	-11.7601415427166	-13.6722960822866	NA	NA	NA	NA	-16.6387868200963	NA	-15.4655941048201	-13.6042404866942	-8.69603296261371	-8.24257524502105	NA	NA	-9.53432178188346	NA	NA	-7.52339807520862	-9.00031396460149	NA	NA	-6.956347529054	-10.809776063555	-7.88816527678436	NA	-5.00734060919794	NA	-7.36639507218506	-12.2805168781452	NA	-10.5255762096483	NA	-9.3921189215977	NA	NA	NA	NA	-4.82412261648354	NA	NA	NA	NA	-4.64700108347326	-6.19101830569041	NA	NA	NA	NA	NA	-6.95708227677561	-13.4737773090681	NA	NA	NA	-1.84570299943089
AN1355	-5.30887581264971	-7.90252267369678	-5.05712477913052	NA	NA	NA	NA	NA	NA	-8.10331276725712	NA	NA	NA	NA	NA	-4.06037773524122	NA	NA	-5.83632786615975	NA	NA	NA	NA	-7.43561334772841	NA	-4.7039673780565	NA	-3.74776621749988	NA	-4.26164241492881	NA	NA	-11.9502864267277	NA	NA	NA	-8.42248609472598	-6.56504115281965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.4485587036206	NA	NA	-7.97769923169109	NA	-10.0824759931606	NA	-7.21044772530725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.7886953940171	NA	NA	NA	NA	-8.40825136847239	NA	-6.1973349809425	NA	NA	NA	-7.39401011994466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.45640484720836	-4.27552894747637	-3.898861728358	NA	NA	NA	NA	-9.43991557268287	NA	NA	NA	NA	-8.24664437392373	NA	NA	NA	-10.0249782779563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.2276647073405	NA	NA	NA	NA	NA	NA	NA	NA	-7.2685884378034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.41488333147553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.46126529505956	-4.83506724076361	NA	NA	NA	NA	NA	NA	-4.36214875021805	NA	-7.72913831476978	NA	NA	NA	NA	NA	NA	-4.36989250234085	NA	NA	NA	NA	-2.32239892319319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.09321130075196	NA	NA	NA	NA	NA	-9.47953300723894	-8.33551832744532	NA	NA	NA	NA	-8.05773970589816	NA	NA	NA	NA	-2.82484075654431
AP1348	-7.30487862381488	-7.13441384096404	-10.2092734727914	NA	-17.0440434428521	-16.2422695530578	NA	-9.75689265390543	NA	NA	NA	-10.5759973751959	NA	NA	-6.36766938231502	-4.41623230482224	-10.2958505932626	NA	-9.37650032226033	NA	-6.81805442802483	NA	-10.6220923597526	NA	-10.1051791221717	NA	NA	NA	-6.75712671452487	-11.7904833950313	-9.11019332122113	-3.65915580110884	-11.2108114362617	NA	-4.66281839428164	NA	-11.2510333695885	-8.8779821699545	-9.94814752588209	NA	-4.03050385045911	-8.80867602539163	-11.4758305276003	NA	NA	-4.12837851444026	NA	-6.52111736208968	NA	NA	-8.23203963723753	-10.6482488069152	NA	-16.6685343077599	-6.05751911922707	-11.8806317483684	-9.13342096798328	-9.47480362525719	NA	-9.922299931328	NA	NA	NA	-10.7437218041541	-8.74131190503523	-6.3437560443058	-9.43561378053694	-9.12945629500761	-11.7080496268029	-5.42505657095519	-9.87954415311084	-10.5532738576818	-7.73699651625821	-6.62961531846758	NA	NA	-6.49375163304472	-9.01950272665321	-6.13218589647385	-12.1567816539925	-9.54473621650802	-11.0621290950621	-13.6351113062224	-16.8272320537789	NA	NA	NA	-12.1928008767935	-8.12332848033427	-5.88317550202224	NA	-14.4558352826273	NA	NA	-10.1832081185194	-9.78640077457529	-6.20653270278377	-3.46571537976575	-10.3080529721031	-6.73215708338142	NA	NA	-6.25557861192087	-14.6461664947314	-4.26900881128296	-5.98676516033207	NA	NA	NA	NA	NA	-13.0091329733605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.9852837941928	-8.72260282728711	NA	-18.6685343077599	-12.6893473184953	NA	-8.97163920779338	NA	-14.0489256642318	NA	NA	NA	-12.3087847474375	NA	-11.0443480981253	NA	NA	NA	-10.5753368509383	NA	NA	-10.8261839643461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.94786252093432	NA	NA	NA	NA	-12.0055692950374	NA	NA	-11.849952130279	NA	-10.0936254717026	NA	NA	-10.2101276945233	NA	-9.77031083654432	-10.177015207274	-6.21778484632019	NA	-11.4044827347862	-15.69125438426	NA	-11.4353141035324	-11.5015343950202	-8.01695934575026	NA	-9.41606597825971	-7.93763966121821	NA	NA	NA	NA	NA	NA	-4.7743125811812	NA	NA	NA	-3.61599455868971	-13.0055692950374	-8.38279495997866	-6.18780720702232	NA	-7.72293806489543	NA	-10.6159662569557	NA	-8.20041942138178	NA	NA	NA	-7.11069171312884	NA	NA	-7.59900062612292	-10.2154351883474	NA	-9.01957759989406	-5.0190255010674	-12.4253603242869	NA	-12.7828379344205	-8.71931553390281	-3.7706199353492
