"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"Ruminococcus_sp_BSD2780120874_150323_B10"	"diet"	"oat"	"dietoat"	-9.28230206463665	1.47730130743374	0.000379714108303286	0.161378496028897	0.000379714108303286	0.0816385332852065	"abundance"	69	9
"GGB33512_SGB15203"	"diet"	"oat"	"dietoat"	-1.76268154820533	0.525322059351061	0.000792416258287025	0.168388454885993	0.00158420459304765	0.170301993752623	"prevalence"	69	35
"GGB2982_SGB3964"	"diet"	"oat"	"dietoat"	-1.55502246625325	0.47948843672246	0.00128921802286008	0.182639219905179	0.0025767739626097	0.184668800653695	"abundance"	69	43
"GGB2982_SGB3964"	"diet"	"oat"	"dietoat"	-1.31063080599403	0.523649386194034	0.0123187815362491	0.525735066968594	0.0025767739626097	0.184668800653695	"prevalence"	69	43
"GGB33512_SGB15203"	"diet"	"oat"	"dietoat"	0.230336825389174	1.12028127029735	0.93482879049147	0.991637852050717	0.00158420459304765	0.170301993752623	"abundance"	69	35
"Ruminococcus_sp_BSD2780120874_150323_B10"	"diet"	"oat"	"dietoat"	-2.08917080641249	0.995115499598722	0.0357794130992386	0.525735066968594	0.000379714108303286	0.0816385332852065	"prevalence"	69	9
