"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"X1.1.1.205"	"diet"	"oat"	"dietoat"	-0.0519985750601569	0.0366134683633688	0.00134578904947669	0.139919426189961	0.00134578904947669	0.0950455908002354	"abundance"	69	69
"X1.3.98.3"	"diet"	"oat"	"dietoat"	0.772423717942022	0.194283335588664	0.000765369902893553	0.139919426189961	0.000765369902893553	0.0950455908002354	"abundance"	69	69
"X2.1.1.228"	"diet"	"oat"	"dietoat"	-0.0714933768198102	0.0423077921306999	0.00114590633499101	0.139919426189961	0.00114590633499101	0.0950455908002354	"abundance"	69	69
"X2.4.1.227"	"diet"	"oat"	"dietoat"	-0.0411689265667027	0.0330632425085324	0.00135844103097049	0.139919426189961	0.00135844103097049	0.0950455908002354	"abundance"	69	69
"X2.4.2.29"	"diet"	"oat"	"dietoat"	-0.0557230361540628	0.0355209608743353	0.000730362393997375	0.139919426189961	0.000730362393997375	0.0950455908002354	"abundance"	69	69
"X2.7.1.23"	"diet"	"oat"	"dietoat"	-0.0602665420312177	0.0330507553571838	0.0002699058661777	0.139919426189961	0.0002699058661777	0.0950455908002354	"abundance"	69	69
"X2.7.1.24"	"diet"	"oat"	"dietoat"	-0.0431819603122913	0.0331322491537115	0.00117761967993379	0.139919426189961	0.00117761967993379	0.0950455908002354	"abundance"	69	69
"X2.7.2.1"	"diet"	"oat"	"dietoat"	-0.0596210811435219	0.0357976848947502	0.000614585591962591	0.139919426189961	0.000614585591962591	0.0950455908002354	"abundance"	69	69
"X2.7.2.11"	"diet"	"oat"	"dietoat"	-0.0377254847159766	0.0311724234814135	0.0011374961237689	0.139919426189961	0.0011374961237689	0.0950455908002354	"abundance"	69	69
"X2.7.4.22"	"diet"	"oat"	"dietoat"	-0.0511816578157035	0.0304599655170342	0.000274345266509268	0.139919426189961	0.000274345266509268	0.0950455908002354	"abundance"	69	69
"X2.7.4.3"	"diet"	"oat"	"dietoat"	-0.0686182759373685	0.038934599882177	0.000671498673495363	0.139919426189961	0.000671498673495363	0.0950455908002354	"abundance"	69	69
"X2.7.7.3"	"diet"	"oat"	"dietoat"	-0.0407609504725005	0.0310605633535946	0.000879993653337241	0.139919426189961	0.000879993653337241	0.0950455908002354	"abundance"	69	69
"X2.7.8.13"	"diet"	"oat"	"dietoat"	-0.0807803156979768	0.0388958674839282	0.000258634916496026	0.139919426189961	0.000258634916496026	0.0950455908002354	"abundance"	69	69
"X2.7.9.1"	"diet"	"oat"	"dietoat"	-0.0794039921437898	0.03977108158666	0.000364924866395278	0.139919426189961	0.000364924866395278	0.0950455908002354	"abundance"	69	69
"X3.1.11.6"	"diet"	"oat"	"dietoat"	-0.0478897725499312	0.0288486034653625	0.000218387010227916	0.139919426189961	0.000218387010227916	0.0950455908002354	"abundance"	69	69
"X3.1.26.12"	"diet"	"oat"	"dietoat"	-0.715757653970953	0.236992195068027	0.00125658918975691	0.139919426189961	0.00125658918975691	0.0950455908002354	"abundance"	69	69
"X3.1.26.4"	"diet"	"oat"	"dietoat"	-0.0766420558616539	0.0434578123486804	0.00106551692392576	0.139919426189961	0.00106551692392576	0.0950455908002354	"abundance"	69	69
"X3.5.4.16"	"diet"	"oat"	"dietoat"	-0.10903275894884	0.0450455664998629	0.000162346326125107	0.139919426189961	0.000162346326125107	0.0950455908002354	"abundance"	69	69
"X4.1.2.25"	"diet"	"oat"	"dietoat"	-0.0990329402093132	0.0497029978289842	0.000928449527243469	0.139919426189961	0.000928449527243469	0.0950455908002354	"abundance"	69	69
"X4.6.1.12"	"diet"	"oat"	"dietoat"	-0.0452335739895264	0.0309621453824505	0.000533912118889646	0.139919426189961	0.000533912118889646	0.0950455908002354	"abundance"	69	69
"X5.4.99.18"	"diet"	"oat"	"dietoat"	-0.0421898888731445	0.0294615788057252	0.000473707276568369	0.139919426189961	0.000473707276568369	0.0950455908002354	"abundance"	69	69
"X5.4.99.25"	"diet"	"oat"	"dietoat"	-0.0643834781367287	0.0356677766136079	0.000392695825036649	0.139919426189961	0.000392695825036649	0.0950455908002354	"abundance"	69	69
"X6.1.1.15"	"diet"	"oat"	"dietoat"	-0.0593183205605202	0.0387606362005448	0.00126415774508093	0.139919426189961	0.00126415774508093	0.0950455908002354	"abundance"	69	69
"X6.1.1.16"	"diet"	"oat"	"dietoat"	-0.0662433426920677	0.040053677858957	0.00101290964182565	0.139919426189961	0.00101290964182565	0.0950455908002354	"abundance"	69	69
"X6.1.1.17"	"diet"	"oat"	"dietoat"	-0.0756722754872002	0.0438506104277638	0.00119315214848548	0.139919426189961	0.00119315214848548	0.0950455908002354	"abundance"	69	69
"X6.1.1.20"	"diet"	"oat"	"dietoat"	-0.0671275638675245	0.0373838956627015	0.000493082322364335	0.139919426189961	0.000493082322364335	0.0950455908002354	"abundance"	69	69
"X6.1.1.21"	"diet"	"oat"	"dietoat"	-0.0927770215806462	0.0496421361190183	0.00132091504478726	0.139919426189961	0.00132091504478726	0.0950455908002354	"abundance"	69	69
"X6.1.1.4"	"diet"	"oat"	"dietoat"	-0.0475821977225107	0.0333486228406682	0.000832575700380644	0.139919426189961	0.000832575700380644	0.0950455908002354	"abundance"	69	69
"X6.1.1.9"	"diet"	"oat"	"dietoat"	-0.066057270850995	0.040093691045268	0.00106623758311764	0.139919426189961	0.00106623758311764	0.0950455908002354	"abundance"	69	69
"X6.3.4.13"	"diet"	"oat"	"dietoat"	-0.0400522739330067	0.0297441665538863	0.000627382097687423	0.139919426189961	0.000627382097687423	0.0950455908002354	"abundance"	69	69
"X2.3.1.193"	"diet"	"oat"	"dietoat"	1.79148322768595	0.533346998578459	0.000782406411192365	0.139919426189961	0.00156420066259246	0.0975667474712179	"prevalence"	69	30
"X3.1.1.96"	"diet"	"oat"	"dietoat"	-0.051084674188666	0.0366754466260497	0.00145614945492123	0.145296412798859	0.00145614945492123	0.0975667474712179	"abundance"	69	69
"X2.8.4.4"	"diet"	"oat"	"dietoat"	-0.065111162674913	0.041632451064352	0.00153552356679798	0.148418592032205	0.00153552356679798	0.0975667474712179	"abundance"	69	69
"X3.1.26.5"	"diet"	"oat"	"dietoat"	-0.0642855008577936	0.0415867575051442	0.00160299464439972	0.148418592032205	0.00160299464439972	0.0975667474712179	"abundance"	69	69
"X4.2.1.20"	"diet"	"oat"	"dietoat"	-0.0388183817684284	0.0332097892313665	0.00171985214694381	0.148418592032205	0.00171985214694381	0.0975667474712179	"abundance"	69	69
"X6.1.1.1"	"diet"	"oat"	"dietoat"	-0.0482737308623411	0.0363754708635038	0.00168049179307195	0.148418592032205	0.00168049179307195	0.0975667474712179	"abundance"	69	69
"X6.1.1.3"	"diet"	"oat"	"dietoat"	-0.0427811077365936	0.0345663213385522	0.00166603933889453	0.148418592032205	0.00166603933889453	0.0975667474712179	"abundance"	69	69
"X2.4.2.14"	"diet"	"oat"	"dietoat"	-0.0608278042333343	0.0409010968031379	0.00177226627786187	0.148917005926656	0.00177226627786187	0.0978943925587384	"abundance"	69	69
"X2.1.1.193"	"diet"	"oat"	"dietoat"	-0.0397685077640471	0.0338969014024921	0.00185470522228137	0.151848045506267	0.00185470522228137	0.0998211861940667	"abundance"	69	69
"X1.7.99.4"	"diet"	"oat"	"dietoat"	1.41160597092263	0.409188988201706	0.00190480243187885	0.152050854124729	0.00380597659145321	0.13773698043897	"abundance"	69	65
"X3.8.1.3"	"diet"	"oat"	"dietoat"	1.54202691744167	0.451526552000376	0.00200632544627832	0.154389614265235	0.00400862555076026	0.141464458066684	"abundance"	69	64
"X6.1.1.5"	"diet"	"oat"	"dietoat"	-0.0589665236302217	0.04091983378586	0.00203080607552142	0.154389614265235	0.00203080607552142	0.106566548812986	"abundance"	69	69
"X1.2.1.41"	"diet"	"oat"	"dietoat"	-0.0444178909258886	0.0362499491945518	0.00216650927792528	0.160613483710125	0.00216650927792528	0.110173951924471	"abundance"	69	69
"X2.3.1.31"	"diet"	"oat"	"dietoat"	-0.0481690132712259	0.0375663437805528	0.00221328335749238	0.160613483710125	0.00221328335749238	0.110173951924471	"abundance"	69	69
"X2.7.2.8"	"diet"	"oat"	"dietoat"	-0.0381514755209382	0.0344350811672409	0.00240240119317425	0.160613483710125	0.00240240119317425	0.110173951924471	"abundance"	69	69
"X3.5.4.19"	"diet"	"oat"	"dietoat"	-0.0411381171266714	0.0354533921752187	0.0024070126779383	0.160613483710125	0.0024070126779383	0.110173951924471	"abundance"	69	69
"X4.3.2.2"	"diet"	"oat"	"dietoat"	-0.0377514993247528	0.0342289101581532	0.00231224987965639	0.160613483710125	0.00231224987965639	0.110173951924471	"abundance"	69	69
"X6.3.2.6"	"diet"	"oat"	"dietoat"	-0.0360247712546683	0.0337578302351089	0.00241448393926902	0.160613483710125	0.00241448393926902	0.110173951924471	"abundance"	69	69
"X4.2.3.5"	"diet"	"oat"	"dietoat"	-0.0396273226879356	0.0353897207121919	0.0025775844309498	0.167963818122912	0.0025775844309498	0.115113823841779	"abundance"	69	69
"X2.7.2.3"	"diet"	"oat"	"dietoat"	-0.0550338089305461	0.0410699413276971	0.00266467426681283	0.170166098678667	0.00266467426681283	0.116523985125836	"abundance"	69	69
"X1.1.1.94"	"diet"	"oat"	"dietoat"	-0.0374021256135638	0.0349203408561153	0.00282181742516374	0.175726059234866	0.00282181742516374	0.120138727925883	"abundance"	69	69
"X2.1.2.9"	"diet"	"oat"	"dietoat"	-0.0295335412429188	0.0322211127535028	0.00286180866903007	0.175726059234866	0.00286180866903007	0.120138727925883	"abundance"	69	69
"X2.3.1.234"	"diet"	"oat"	"dietoat"	-0.0653145398371637	0.0451246888493496	0.00299085208301064	0.178049273441628	0.00299085208301064	0.121462032940387	"abundance"	69	69
"X2.5.1.19"	"diet"	"oat"	"dietoat"	-0.0834860619119551	0.0516384981005983	0.00304689979079154	0.178049273441628	0.00304689979079154	0.121462032940387	"abundance"	69	69
"X6.3.5.2"	"diet"	"oat"	"dietoat"	-0.0118419885432081	0.0257811654923326	0.00306693079839948	0.178049273441628	0.00306693079839948	0.121462032940387	"abundance"	69	69
"X6.1.1.14"	"diet"	"oat"	"dietoat"	-0.0606076401308042	0.0440890893840418	0.00321407838381571	0.183259862134349	0.00321407838381571	0.124932417178318	"abundance"	69	69
"X1.5.1.5"	"diet"	"oat"	"dietoat"	-0.0271869495263034	0.0322414010349797	0.00348536950919787	0.185479747381146	0.00348536950919787	0.128347203505374	"abundance"	69	69
"X2.7.4.25"	"diet"	"oat"	"dietoat"	-0.0328128456975638	0.0343593474167834	0.0034752815210215	0.185479747381146	0.0034752815210215	0.128347203505374	"abundance"	69	69
