feature	Adlercreutzia_equolifaciens	Agathobaculum_butyriciproducens	Akkermansia_muciniphila	Alistipes_communis	Alistipes_finegoldii	Alistipes_ihumii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_senegalensis	Alistipes_SGB2313	Alistipes_shahii	Alistipes_sp_AF17_16	Anaerobutyricum_hallii	Anaerobutyricum_soehngenii	Anaerostipes_hadrus	Anaerotignum_faecicola	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_eggerthii	Bacteroides_faecis	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_intestinalis	Bacteroides_ovatus	Bacteroides_salyersiae	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_animalis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Blautia_faecis	Blautia_glucerasea	Blautia_luti	Blautia_massiliensis	Blautia_obeum	Blautia_SGB4815	Blautia_sp_Marseille_P3087	Blautia_sp_MSK_20_85	Blautia_wexlerae	Butyricicoccus_sp_AM29_23AC	Candidatus_Cibionibacter_quicibialis	Candidatus_Woodwardibium_SGB14954	Catenibacterium_SGB4425	Clostridiaceae_bacterium	Clostridiaceae_bacterium_AF18_31LB	Clostridiaceae_bacterium_Marseille_Q4149	Clostridiales_bacterium	Clostridiales_bacterium_KLE1615	Clostridiales_Family_XIII_bacterium_BX16	Clostridium_fessum	Clostridium_leptum	Clostridium_saudiense	Clostridium_SGB4750	Clostridium_SGB6179	Clostridium_sp_1001270H_150608_G6	Clostridium_sp_1001270J_160509_D11	Clostridium_sp_AF34_10BH	Clostridium_sp_AF34_13	Clostridium_sp_AF36_4	Clostridium_sp_AM22_11AC	Clostridium_sp_AM49_4BH	Clostridium_spiroforme	Collinsella_aerofaciens	Collinsella_SGB14861	Collinsella_SGB4121	Coprococcus_catus	Coprococcus_comes	Coprococcus_eutactus	Coprococcus_SGB4669	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_sp_AF24_7LB	Dorea_sp_AF36_15AT	Dysosmobacter_sp_BX15	Dysosmobacter_welbionis	Eggerthella_lenta	Ellagibacter_isourolithinifaciens	Enterocloster_SGB14313	Enterococcus_SGB6173	Eubacteriaceae_bacterium	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_SGB6276	Eubacterium_siraeum	Eubacterium_sp_AF34_35BH	Eubacterium_ventriosum	Evtepia_gabavorous	Faecalibacillus_faecis	Faecalibacillus_intestinalis	Faecalibacterium_prausnitzii	Faecalibacterium_SGB15315	Faecalibacterium_SGB15346	Faecalicatena_fissicatena	Faecalitalea_cylindroides	Firmicutes_bacterium_AF16_15	Flavonifractor_plautii	Fusicatenibacter_saccharivorans	Gemmiger_formicilis	Gemmiger_SGB15299	GGB1266_SGB1699	GGB14025_SGB14906	GGB1550_SGB2134	GGB27106_SGB6188	GGB2982_SGB3964	GGB3005_SGB3996	GGB3033_SGB4029	GGB3109_SGB4643	GGB3175_SGB4191	GGB3256_SGB4303	GGB3277_SGB4327	GGB3278_SGB4328	GGB3304_SGB4367	GGB33469_SGB15236	GGB33512_SGB15203	GGB3363_SGB4447	GGB34797_SGB14322	GGB3570_SGB4777	GGB3612_SGB4882	GGB3619_SGB4894	GGB3653_SGB4964	GGB3730_SGB5060	GGB3746_SGB5089	GGB4456_SGB6141	GGB45432_SGB63101	GGB4566_SGB6305	GGB4567_SGB6307	GGB4569_SGB6310	GGB4571_SGB6317	GGB4684_SGB6478	GGB47687_SGB2286	GGB51647_SGB4348	GGB6601_SGB9333	GGB6612_SGB9346	GGB79734_SGB15291	GGB79890_SGB14770	GGB79973_SGB14341	GGB80011_SGB15265	GGB80140_SGB15224	GGB9342_SGB14306	GGB9345_SGB14311	GGB9453_SGB14844	GGB9524_SGB14924	GGB9602_SGB15031	GGB9608_SGB15041	GGB9634_SGB15093	GGB9635_SGB15106	GGB9642_SGB15119	GGB9677_SGB15180	GGB9699_SGB15216	GGB9708_SGB15233	GGB9708_SGB15234	GGB9713_SGB15249	GGB9719_SGB15272	GGB9747_SGB15356	GGB9758_SGB15368	GGB9760_SGB15373	GGB9760_SGB15374	GGB9765_SGB15382	GGB9770_SGB15390	GGB9782_SGB15403	Gordonibacter_pamelaeae	Gordonibacter_urolithinfaciens	Holdemanella_porci	Intestinibacter_bartlettii	Intestinimonas_massiliensis	Lachnospira_eligens	Lachnospira_pectinoschiza	Lachnospira_sp_NSJ_43	Lachnospiraceae_bacterium	Lachnospiraceae_bacterium_BX3	Lachnospiraceae_bacterium_Marseille_Q4251	Lacrimispora_amygdalina	Lacrimispora_celerecrescens	Lactococcus_lactis	Lawsonibacter_asaccharolyticus	Mediterraneibacter_glycyrrhizinilyticus	Methanobrevibacter_smithii	Monoglobus_pectinilyticus	Odoribacter_splanchnicus	Oscillibacter_sp_ER4	Oscillospiraceae_bacterium	Parabacteroides_distasonis	Parabacteroides_merdae	Paraprevotella_clara	Parasutterella_excrementihominis	Phascolarctobacterium_faecium	Phocaeicola_dorei	Phocaeicola_massiliensis	Phocaeicola_SGB6473	Phocaeicola_vulgatus	Prevotella_copri_clade_A	Pseudoruminococcus_massiliensis	Romboutsia_timonensis	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_sp_AF02_12	Ruminococcus_bicirculans	Ruminococcus_bromii	Ruminococcus_callidus	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_SGB4421	Ruminococcus_sp_AF41_9	Ruminococcus_sp_BSD2780120874_150323_B10	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Sanguibacter_SGB15121	Senegalimassilia_anaerobia	Slackia_isoflavoniconvertens	Staphylococcus_SGB6340	Streptococcus_salivarius	Streptococcus_thermophilus	Sutterella_wadsworthensis	Turicibacter_bilis	Vescimonas_coprocola	Waltera_intestinalis	Other
AE2332	0.00641019743592103	0.00681169727532109	NA	0.000102799958880016	0.000106499957400017	0.000209299916280033	0.000334999866000054	0.00104599958160017	0.0136552945378822	NA	0.00220479911808035	0.00198779920488032	9.07999636800145e-05	0.0087798964880414	0.0148012940794824	0.0217484913006035	NA	0.00328489868604053	0.0110368955852418	NA	0.00586969765212094	NA	0.000985699605720158	NA	0.00444859822056071	NA	NA	NA	0.0158732936506825	NA	0.00569779772088091	0.0746397701440919	NA	NA	0.0110044955982018	NA	0.00343709862516055	0.000665499733800106	0.000473899810440076	NA	NA	0.0235684905726038	0.00415659833736066	NA	NA	0.117989652804139	NA	NA	NA	NA	0.0209311916275233	4.41999823200071e-05	NA	0.000254599898160041	0.012535394985842	0.000582099767160093	NA	0.000320599871760051	2.14999914000034e-05	0.00302569878972048	NA	NA	3.53999858400057e-05	0.000541899783240087	NA	NA	NA	NA	NA	0.0335527865788854	0.0166590933363627	NA	NA	0.00336649865340054	NA	NA	0.0278849888460045	0.0166121933551227	0.043688382524647	0.00759379696248122	0.00508609796556081	NA	0.000410399835840066	9.41999623200151e-05	NA	NA	NA	NA	NA	0.0396461841415263	NA	NA	NA	NA	NA	NA	0.0178736928505229	0.0711314715474114	NA	NA	NA	NA	NA	0.000809399676240129	0.0697715720913712	0.0191196923521231	NA	NA	NA	NA	NA	0.000587299765080094	NA	NA	NA	0.000594499762200095	NA	NA	NA	NA	NA	NA	NA	0.0108250956699617	NA	NA	NA	NA	NA	NA	8.52999658800136e-05	0.000163499934600026	NA	NA	NA	NA	NA	NA	NA	NA	4.59999816000074e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00167139933144027	NA	NA	NA	NA	6.18999752400099e-05	0.000328399868640053	NA	0.0012321995071202	NA	0.00159679936128026	NA	NA	3.29999868000053e-06	NA	NA	NA	NA	0.00239349904260038	0.000728099708760117	0.00163409934636026	NA	NA	0.00166169933532027	NA	NA	0.0106380957447617	NA	NA	0.000634099746360101	NA	NA	NA	NA	0.0302896878841248	NA	NA	0.000109999956000018	NA	0.00604319758272097	0.00235189905924038	NA	NA	NA	NA	NA	0.00442649822940071	0.037256485097406	NA	NA	NA	2.19999912000035e-05	0.000423199830720068	0.00205269917892033	NA	NA	NA	0.00681289727484109	0.031189187524325	NA	0.000945699621720151	0.000300599879760048	0.00600249759900096	0.0639142744342902
AH2343	0.00294240147120074	0.00803210401605201	0.0346065173032587	NA	NA	0.000610200305100153	NA	0.0100855050427525	0.00863980431990216	NA	NA	0.00224780112390056	NA	0.00742360371180186	0.011935305967653	0.0261265130632565	NA	0.000157900078950039	NA	0.000407200203600102	NA	NA	NA	0.00941020470510235	0.00011830005915003	NA	NA	0.000216900108450054	0.0164894082447041	0.00155250077625039	NA	NA	NA	NA	NA	NA	NA	0.0188963094481547	0.000256300128150064	NA	0.0128196064098032	0.0134034067017034	6.56000328000164e-05	NA	NA	0.134741567370784	NA	0.0375101187550594	NA	NA	0.0107840053920027	0.00132410066205033	0.000868800434400217	0.000277800138900069	0.00934860467430234	0.000716900358450179	0.007986803993402	0.000350600175300088	NA	0.000739300369650185	NA	NA	NA	0.00129630064815032	NA	NA	0.0106348053174027	0.000820200410100205	0.00236160118080059	NA	0.0144595072297536	NA	NA	0.0141267070633535	NA	NA	0.0605101302550651	0.011866105933053	0.0235936117968059	0.00576770288385144	0.00310240155120078	NA	0.00266120133060067	0.000112000056000028	NA	NA	NA	0.003989101994551	NA	0.0717921358960679	NA	NA	NA	NA	0.00350720175360088	NA	NA	0.0497121248560624	NA	NA	NA	NA	0.00524270262135131	0.00132480066240033	0.117394858697429	NA	NA	NA	0.00109680054840027	NA	NA	0.000748800374400187	0.000514100257050129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0106876053438027	NA	NA	NA	7.52000376000188e-05	NA	0.000611200305600153	NA	0.000107400053700027	NA	NA	NA	NA	NA	NA	NA	0.0032111016055508	NA	0.0111769055884528	NA	NA	NA	NA	NA	NA	0.00052050026025013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00146170073085037	NA	NA	NA	NA	NA	NA	NA	NA	0.00088010044005022	0.00225610112805056	0.0287107143553572	NA	0.00170440085220043	0.00352360176180088	NA	NA	0.000367100183550092	0.00753340376670188	NA	NA	0.00125280062640031	0.00192280096140048	0.00409240204620102	NA	NA	NA	NA	0.0104550052275026	NA	NA	NA	NA	0.00428110214055107	NA	5.44000272000136e-05	NA	NA	NA	NA	0.00717140358570179	0.00587610293805147	NA	NA	NA	0.00332840166420083	0.00113470056735028	NA	NA	NA	NA	1.50000075000037e-05	0.00181820090910045	NA	NA	NA	NA	0.088043744021872
AK2351	0.00935859532070234	0.00793799603100198	NA	0.00196189901905049	NA	NA	NA	NA	0.000225799887100056	NA	NA	NA	NA	0.0251183874408063	NA	0.0214458892770554	NA	NA	NA	NA	0.0104235947882026	NA	0.00964879517560241	0.0140070929964535	0.027833686083157	NA	NA	NA	0.0591457704271148	0.00488649755675122	0.00785669607165196	0.00236279881860059	NA	NA	0.00714529642735179	NA	0.00260169869915065	0.00632749683625158	NA	NA	NA	2.29999885000057e-06	NA	NA	NA	0.0888552555723722	NA	NA	NA	NA	0.0214258892870554	NA	NA	0.00324669837665081	NA	NA	0.0075939962030019	0.000411299794350103	NA	NA	NA	NA	NA	0.00172739913630043	NA	NA	0.0104451947774026	NA	NA	0.0108048945975527	NA	NA	NA	NA	NA	NA	NA	0.00437219781390109	NA	0.00649319675340162	0.00233579883210058	NA	0.00464709767645116	0.000390399804800098	NA	NA	NA	NA	0.0130083934958033	0.0056068971965514	0.000103399948300026	0.000473799763100118	NA	NA	0.00356769821615089	NA	0.0218769890615055	0.0815889592055204	NA	0.0286110856944572	0.00031939984030008	NA	0.00250269874865063	0.00576659711670144	0.0286163856918072	NA	NA	NA	NA	NA	NA	0.0015893992053004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00648739675630162	NA	NA	NA	0.00409939795030102	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0133068933465533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000188599905700047	NA	NA	NA	NA	NA	NA	NA	NA	0.00156379921810039	0.00422059788970105	0.000650899674550163	NA	0.012129193935403	NA	NA	0.00164009917995041	0.00395999802000099	NA	NA	NA	NA	0.00292849853575073	0.00182349908825046	NA	NA	0.00467149766425117	NA	NA	0.0139297930351035	0.00691199654400173	NA	NA	0.00828769585615207	NA	NA	NA	0.0900358549820725	NA	NA	0.000266999866500067	0.0547723726138137	0.00229229885385057	0.083906558046721	0.000940499529750235	NA	NA	NA	NA	0.00301879849060075	NA	NA	NA	NA	0.0257446871276564	0.000510799744600128	NA	NA	NA	NA	1.11999944000028e-05	NA	0.00145279927360036	NA	0.00103219948390026	NA	0.0745437627281187
AK2371	0.0106924914460068	0.00169129864696108	0.0379860696111443	0.000260599791520167	0.00368459705232236	0.00167799865760107	NA	0.0342511725990619	0.0157688873848901	0.00145349883720093	NA	0.00166469866824107	NA	0.01561978750417	0.000117299906160075	0.0145433883652893	NA	0.00102799917760066	0.0122358902112878	NA	NA	NA	0.00143129885496092	NA	0.00188519849184121	NA	0.00133129893496085	0.000210599831520135	0.00527609577912338	0.000142799885760091	0.0155270875783299	NA	0.00345319723744221	NA	0.00448429641256287	NA	0.00154919876064099	0.0132769893784085	0.00112789909768072	NA	0.000973299221360623	0.0304288756568995	0.000434399652480278	NA	NA	0.0216930826455339	NA	0.00384959692032246	0.00244819804144157	NA	0.00551699558640353	0.000119799904160077	0.0029729976216019	5.04999596000323e-05	0.00356899714480228	0.00107519913984069	NA	0.00110969911224071	0.000191599846720123	1.56999874400101e-05	0.00108179913456069	0.00690119447904442	0.000211699830640136	0.000616099507120394	NA	0.00570059543952365	0.000125799899360081	1.25999899200081e-05	NA	0.00530009575992339	0.0223176821458543	0.00214759828192137	0.00639189488648409	0.00206059835152132	0.0210245831803335	NA	NA	0.0029636976290419	0.00459709632232294	NA	0.00073459941232047	0.00220999823200141	0.000447299642160286	0.000113499909200073	NA	NA	0.00193539845168124	0.000344999724000221	0.000215699827440138	0.00295269763784189	0.00162269870184104	NA	NA	0.0053046957562434	0.00777379378096498	0.000284599772320182	0.0028154977476018	0.017165186267851	0.00068649945080044	0.000580599535520372	0.0029629976296019	NA	0.00323839740928207	1.8799984960012e-05	0.0235971811222551	0.0131565894747284	0.000333699733040214	NA	NA	NA	NA	0.00387319690144248	0.000202099838320129	0.00387959689632248	0.000766899386480491	0.000368799704960236	NA	NA	NA	0.0104591916326467	0.00285609771512183	0.000917599265920587	NA	NA	NA	1.97999841600127e-05	NA	0.00239119808704153	NA	0.000262999789600168	0.00135909891272087	0.00123459901232079	NA	0.00846529322776542	NA	0.0115532907573674	0.00495739603408317	0.00207869833704133	NA	NA	0.000457199634240293	0.00051469958824033	NA	0.000363299709360233	NA	NA	0.0018784984972012	0.0184668852264918	0.000392599685920251	0.00356249715000228	NA	0.000195499843600125	0.00830429335656532	0.0130004895996083	NA	NA	0.00245929803256157	NA	0.000697599441920447	0.00228839816928146	0.000907099274320581	0.00158829872936102	0.00146769882584094	0.00247369802104158	NA	0.000277299778160178	0.00294089764728188	0.000769799384160493	0.00467699625840299	0.00147449882040094	0.0145948883240893	0.000326599738720209	0.00073329941336047	0.00253159797472162	0.00213389829288137	NA	0.00581449534840372	0.000395099683920253	0.000816699346640523	NA	0.000119099904720076	NA	0.00166419866864107	NA	0.0294555764355389	0.00300919759264193	0.00273819780944175	0.00627159498272402	NA	0.00253849796920163	0.0029696976242419	NA	NA	0.00325859739312209	0.00450639639488289	NA	NA	0.00338369729304217	0.00243879804896156	NA	0.00197859841712127	0.00371449702840238	0.00323179741456207	6.79999456000435e-06	0.000338799728960217	3.18999744800204e-05	0.0204123836700931	NA	0.0195974843220125	1.59999872000102e-05	0.000779499376400499	NA	NA	0.0680420455663636	0.0159703872236902	0.000820699343440525	NA	NA	NA	NA	4.00999679200257e-05	0.000612999509600392	0.000284399772480182	6.27999497600402e-05	6.09999512000391e-05	NA	0.20272523781981
AM2310	0.00848880339552136	0.00482010192804077	0.00803400321360129	0.00113930045572018	0.00454630181852073	0.000858900343560137	NA	0.00906560362624145	0.0133096053238421	NA	NA	0.00260280104112042	NA	0.00907140362856145	0.000585200234080094	0.0210169084067634	NA	0.00142920057168023	NA	NA	NA	NA	NA	NA	0.00600340240136096	NA	0.0183923073569229	0.0012587005034802	0.018505307402123	NA	NA	0.0652443260977304	0.0425277170110868	NA	0.00913370365348146	NA	NA	0.0131440052576021	4.90000196000078e-06	NA	0.00796970318788127	0.0134101053640421	0.00219380087752035	NA	0.0129039051615621	0.0238431095372438	NA	0.00226150090460036	0.000674100269640108	NA	0.0138508055403222	0.000212800085120034	NA	7.10000284000114e-06	0.000869400347760139	0.00107720043088017	0.000490800196320078	0.00174750069900028	0.00155070062028025	0.000166300066520027	NA	NA	0.00385760154304062	0.00153860061544025	NA	0.00522890209156084	0.000162400064960026	0.000737300294920118	NA	NA	0.00846480338592135	0.00198280079312032	0.00473330189332076	0.0113548045419218	0.0148154059261624	NA	NA	0.00223990089596036	0.0131392052556821	NA	0.000883700353480141	NA	0.00201630080652032	0.00459200183680073	NA	NA	3.49000139600056e-05	0.000181900072760029	NA	NA	NA	1.47000058800024e-05	NA	0.0068617027446811	0.00384940153976062	NA	0.00323280129312052	0.0513387205354882	NA	0.00821660328664131	0.0112481044992418	NA	0.0100534040213616	0.000235400094160038	0.0171920068768028	0.00386350154540062	NA	NA	0.00110750044300018	NA	NA	0.00181080072432029	0.000224200089680036	0.00484000193600077	NA	NA	NA	NA	0.0205200082080033	NA	0.00167410066964027	0.00278230111292044	NA	NA	NA	NA	NA	0.00172120068848028	NA	NA	0.00130060052024021	0.00133140053256021	NA	NA	NA	NA	NA	0.00183200073280029	NA	NA	NA	NA	0.00859470343788137	NA	NA	NA	0.000495200198080079	0.00341450136580055	0.000431500172600069	0.000245700098280039	NA	NA	0.00476860190744076	NA	NA	NA	0.000473000189200076	0.000548000219200088	0.000336600134640054	0.00101920040768016	0.000584700233880094	NA	0.0103604041441617	0.00369740147896059	NA	0.00144120057648023	0.000754100301640121	0.000920400368160147	3.50000140000056e-05	0.000162200064880026	NA	0.00379830151932061	4.10000164000066e-05	0.00210250084100034	NA	NA	0.00128290051316021	NA	0.00224440089776036	NA	NA	1.20000048000019e-06	0.00224800089920036	NA	0.0043746017498407	0.00183180073272029	0.000885300354120142	0.00656940262776105	0.000193900077560031	0.000781700312680125	0.00137540055016022	NA	NA	0.00472880189152076	0.0114209045683618	0.00408860163544065	NA	0.00334550133820054	NA	0.000199800079920032	0.000267500107000043	0.0457821183128473	0.00227150090860036	NA	0.00149260059704024	6.60000264000106e-05	0.0143544057417623	0.160008964003586	NA	NA	NA	0.00652510261004104	7.37000294800118e-05	NA	NA	0.000336000134400054	NA	NA	NA	NA	0.00514410205764082	0.0140678056271222	1.70000068000027e-05	0.000165500066200026	0.00169760067904027	0.000391100156440063	0.0839169335667734
AM2314	NA	0.000485999951400005	NA	0.00116159988384001	0.000244299975570002	NA	0.000590299940970006	0.00485409951459005	0.00587899941210006	0.000191699980830002	NA	0.00174989982501002	0.00163089983691002	0.0129535987046401	NA	0.0843547915645208	NA	0.000146999985300001	0.00097139990286001	0.0229843977015602	0.000788499921150008	0.00347859965214003	NA	NA	3.58999964100004e-05	0.00131709986829001	0.0180869981913002	0.000332399966760003	0.0303027969697203	2.21999977800002e-05	0.000643399935660006	NA	0.000106699989330001	NA	NA	NA	0.000457899954210005	0.0479827952017205	NA	NA	NA	NA	NA	NA	NA	0.0481017951898205	NA	NA	0.000105799989420001	NA	0.0102870989712901	0.000156099984390002	NA	NA	NA	0.00556309944369006	0.000347599965240003	0.000309699969030003	0.00138429986157001	NA	NA	NA	0.00183459981654002	0.000332199966780003	NA	NA	0.00108429989157001	NA	7.44999925500007e-05	NA	0.0137743986225601	0.00205449979455002	0.0128677987132201	NA	NA	NA	NA	0.00306439969356003	0.0749197925080207	NA	0.00482069951793005	NA	0.000850099914990008	0.0241566975843302	NA	NA	NA	NA	NA	0.100153489984651	NA	NA	NA	0.00156169984383002	0.0132546986745301	0.00302389969761003	NA	0.0149258985074101	NA	NA	NA	0.00103359989664001	NA	0.000847399915260008	0.0319201968079803	NA	NA	NA	0.000129199987080001	NA	0.000860099913990009	0.000809099919090008	0.00309729969027003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000287299971270003	0.00602989939701006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000680199931980007	NA	NA	0.00167179983282002	NA	NA	0.00513449948655005	0.0329232967076703	NA	NA	NA	NA	0.00122659987734001	NA	NA	NA	NA	NA	0.00368279963172004	3.24999967500003e-05	3.88999961100004e-05	NA	NA	NA	NA	0.00303269969673003	1.56999984300002e-05	8.60999913900009e-05	0.000378199962180004	0.000348599965140004	0.00230359976964002	NA	NA	0.000844699915530008	NA	NA	0.00165229983477002	0.000791699920830008	NA	NA	0.00750359924964007	0.000150599984940002	0.00435809956419004	NA	0.0159689984031002	NA	0.0642496935750306	NA	NA	0.00428619957138004	NA	0.000118199988180001	NA	NA	NA	NA	0.00611389938861006	NA	NA	NA	NA	0.0693051930694807	0.00610929938907006	NA	NA	NA	NA	0.00240659975934002	0.0284240971575903	0.000129099987090001	0.00144589985541001	NA	NA	0.108808789119121
AN2355	0.0109410043764018	0.00595100238040095	0.0508924203569681	NA	NA	NA	NA	NA	NA	0.00348970139588056	NA	NA	NA	NA	NA	0.0557343222937289	NA	NA	0.0552489220995688	NA	NA	NA	NA	0.00818500327400131	NA	0.00291890116756047	NA	0.0108928043571217	NA	0.0530482212192885	NA	NA	NA	NA	NA	NA	0.00540690216276087	0.111954844781938	NA	0.0467387186954875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000179800071920029	NA	NA	0.00613140245256098	NA	0.00132320052928021	NA	0.000822900329160132	NA	NA	NA	NA	NA	0.0169549067819627	NA	NA	NA	NA	0.00018460007384003	NA	NA	0.000332900133160053	NA	NA	0.0358152143260857	NA	0.0378396151358461	0.0112936045174418	0.0244461097784439	NA	NA	NA	0.00901930360772144	0.0012599005039602	NA	NA	2.18000087200035e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0214872085948834	0.0511711204684482	0.00406090162436065	NA	NA	NA	NA	0.00532160212864085	NA	NA	NA	NA	0.00165230066092026	NA	0.0043966017586407	NA	0.00119410047764019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.44000097600039e-05	NA	NA	NA	NA	NA	0.00141980056792023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00353790141516057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00206770082708033	0.00351150140460056	0.00222140088856036	NA	NA	NA	NA	NA	NA	0.0852102340840936	0.00995320398128159	0.00508590203436081	NA	NA	NA	NA	NA	NA	0.0571178228471291	NA	NA	NA	NA	0.0859392343756938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00281670112668045	NA	NA	NA	NA	NA	0.000237300094920038	0.00300800120320048	NA	NA	NA	0.000827900331160132	0.000704700281880113	NA	NA	NA	NA	0.0800044320017728
AP2348	0.0043929017571607	0.0134379053751621	0.00213280085312034	NA	8.90000356000142e-06	0.000345200138080055	NA	0.00349460139784056	NA	NA	NA	0.000405500162200065	NA	4.50000180000072e-05	0.0109515043806018	0.0329963131985253	0.00193980077592031	NA	0.00714330285732114	NA	0.0209759083903634	NA	0.000457700183080073	NA	0.00087750035100014	NA	NA	9.31000372400149e-05	0.00889840355936142	0.000246200098480039	0.00605300242120097	0.00580720232288093	NA	NA	0.0100245040098016	NA	0.00146340058536023	0.00269770107908043	0.00231090092436037	NA	0.0276520110608044	0.0037350014940006	0.0031307012522805	NA	NA	0.0537058214823286	NA	0.0100595040238016	NA	NA	0.00677030270812108	0.0018549007419603	NA	2.03000081200032e-05	0.018558607423443	0.000322400128960052	0.00254810101924041	0.000133400053360021	NA	0.00287120114848046	NA	NA	NA	0.000100200040080016	0.00153140061256024	0.0031027012410805	0.00428070171228068	0.00146920058768023	0.00163300065320026	0.0360640144256058	0.000713200285280114	0.000537600215040086	0.00618050247220099	0.0205808082323233	NA	NA	0.0202438080975232	0.00211470084588034	0.0140023056009222	0.000222500089000036	0.00168470067388027	0.000943100377240151	0.0012775005110002	0.000320500128200051	NA	NA	NA	0.000428800171520069	0.0135952054380822	0.00260770104308042	NA	2.79000111600045e-05	NA	NA	0.00403280161312065	0.00392380156952063	0.0355346142138457	0.144012757605103	0.000757800303120121	0.0194669077867631	NA	NA	0.00569250227700091	0.00166400066560027	0.0466247186498875	0.0284137113654845	NA	NA	0.000493000197200079	NA	NA	0.00194030077612031	0.000168500067400027	NA	NA	NA	NA	NA	NA	NA	NA	8.90000356000142e-06	NA	0.00599790239916096	0.000513200205280082	NA	NA	8.26000330400132e-05	NA	0.000800200320080128	NA	0.000398700159480064	NA	NA	NA	0.0234740093896038	NA	0.00427410170964068	NA	NA	NA	0.000976200390480156	8.82000352800141e-05	NA	4.79000191600077e-05	4.20000168000067e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.66000186400075e-05	NA	NA	NA	3.37000134800054e-05	0.000324500129800052	NA	NA	NA	NA	0.00147430058972024	NA	NA	3.59000143600057e-05	NA	0.00112840045136018	NA	NA	0.0012720005088002	NA	0.00177950071180028	0.00179330071732029	0.00835430334172134	NA	0.000717200286880115	2.5200010080004e-05	NA	0.000146700058680023	0.00093970037588015	0.00324850129940052	NA	0.00991110396444159	0.0118051047220419	NA	NA	NA	NA	NA	NA	0.0930891372356549	NA	NA	NA	0.0280085112034045	0.000101600040640016	0.000178000071200028	0.00801770320708128	9.53000381200153e-05	0.00691540276616111	NA	0.00155030062012025	NA	0.0110421044168418	NA	NA	NA	0.00529280211712085	0.000274000109600044	NA	0.00264820105928042	0.00151330060532024	NA	0.000273800109520044	0.000283800113520045	0.00043920017568007	NA	0.000265400106160042	0.00131590052636021	0.0640444256177702
