feature	Acidaminococcaceae	Aeromonadaceae	Akkermansiaceae	Atopobiaceae	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Clostridia_unclassified	Clostridiaceae	Clostridiales_unclassified	Coprobacillaceae	Coriobacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_unclassified	FGB10477	FGB12107	FGB1227	FGB1249	FGB1292	FGB13104	FGB1354	FGB1473	FGB14936	FGB1670	FGB2982	FGB2992	FGB3048	FGB3068	FGB3069	FGB31455	FGB3529	FGB38642	FGB4405	FGB4806	FGB4881	FGB72924	FGB75721	FGB76185	FGB76352	FGB76465	FGB76763	FGB76783	Firmicutes_unclassified	Lachnospiraceae	Lactobacillaceae	Methanobacteriaceae	Odoribacteraceae	Oscillospiraceae	Peptostreptococcaceae	Prevotellaceae	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Sanguibacteraceae	Selenomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Turicibacteraceae	Veillonellaceae	Other
MR1322	-6.62374249312573	NA	NA	NA	-3.41881045717615	NA	-8.41380163986047	-13.1515218588791	-4.69475919911251	-9.70600046559587	-7.18966010111795	-4.91601064292658	NA	-7.36190366739464	-18.8611801070495	NA	-8.48071904196057	-5.38783674346627	-10.3133674933469	-7.0228578351808	NA	NA	-10.9114228618292	-11.6960338282305	-12.4017484884122	NA	NA	NA	NA	NA	NA	NA	-15.1242145128833	-7.98050332669321	NA	NA	NA	-9.50834845250648	NA	NA	NA	NA	NA	-11.5448446941418	NA	NA	-7.50753440164228	-9.34023409919954	-5.88135515421757	-1.28050898208541	-9.35763828030943	NA	NA	-2.02045134919958	-6.11185934480187	NA	NA	-5.84118405408037	-5.66819752397223	-8.64975529175928	NA	-20.083572528386	-5.99155872541692	NA	-6.66995928963538	NA	-10.6089652352029	-9.20577716344678
MS1370	NA	-8.52605492146799	-7.70365198939218	-6.78339404853092	-6.79929392054834	-8.15127502083719	-3.75538582289849	-6.51469203517566	-5.46561974943942	-10.7068434608261	NA	-4.01231663075367	-10.7124001931315	-7.61789204073625	-15.0986786994289	-6.08053221782184	-7.35867904517309	-7.24561542877975	-7.57809103267827	-4.85810074377363	NA	-6.44726187896629	-6.54866103891341	-7.26843316209255	NA	NA	NA	NA	NA	-10.4836589648516	NA	NA	NA	NA	-6.23038139803718	NA	NA	-9.65684114080637	NA	NA	-6.93802879002458	-13.206372896367	-10.9462959993402	NA	-5.8320154291268	-10.8986964641304	-9.98261751315225	-11.6042406309637	-7.9455489405296	-1.49469982439919	-12.1561230394908	NA	-12.2436681911129	-2.74831134479083	-8.1911133166047	NA	NA	-5.31223136503166	-4.88039801616225	NA	NA	NA	-6.57051593661026	-12.3286843048753	-11.0014227656848	-14.3109823031418	-4.76767142971998	-4.7508553276828
NK1335	-7.58513664467912	-15.3466047701769	-7.36491857666937	NA	-3.43880494961541	-6.80217154780554	-4.90555830381864	-9.69950616291349	-5.53394611169989	-11.2415692994786	-7.07193542810305	-5.73480379530306	-10.8809023326447	-6.94567198077472	NA	-10.8871731515396	-7.37329006891563	-7.11590378960536	-9.37419930539243	-5.17257897266114	-14.051371541955	NA	-11.7935515174105	NA	NA	-8.92061963463274	-6.11633409683497	NA	NA	-12.2118362141482	NA	-10.5422585979916	NA	-8.51102802513815	-13.7616422694557	NA	NA	-6.48907727956779	NA	NA	-14.6912529415643	-9.54311939458094	-11.2783639088641	-8.00108863648	-11.7099801496332	-11.5371045762877	-7.38901900856284	NA	-7.5242198312923	-1.09697586143697	-9.37995512807156	NA	-9.70623931308728	-2.40190109621039	-8.1753028526221	NA	NA	-5.53009439225148	-6.46760872401844	NA	NA	NA	-12.2345997446638	-9.21226402159459	-8.02723371246991	-12.6369465220064	NA	-8.93065178820648
PH1339	-8.17726618771815	-9.17093235378479	-8.72773176246752	-12.464778908599	-4.36897491732985	-6.51759750767286	-5.04457706461543	-8.56655906961905	-5.80045976491669	-9.35546276529795	NA	-5.66714853864555	-10.8926501571098	-6.2773247213155	-9.49444130212927	-7.63789633897335	-5.21251194383595	-6.9151786880492	-9.68233715336201	-5.28102782708264	-9.21534986130794	NA	-13.7656572074664	-9.70648224039485	NA	NA	-13.6205020441465	-9.15168567146543	NA	-9.47439350170515	-13.7279764321944	-12.0061630632607	-9.95572117839529	-7.31628436303688	-10.7272425474608	-9.66408016552083	NA	-9.04115285473029	NA	NA	-10.9669394796815	-9.88430888014203	-9.28357115936957	NA	-8.19364583051864	-11.7240666871433	-12.128729705467	NA	-5.74127375041941	-1.63940526306577	-5.02605991614229	-5.47204147083476	-8.73909138288409	-2.28102011407633	-6.95613312878749	-9.6303016058365	-13.1982148057882	-4.54849603607735	-7.86292520381793	-7.99195320406607	-9.06074209864907	-11.9571545565965	-6.52865035760931	-6.51191175567202	-6.896409211401	-10.9735965254867	-8.48479598826129	-4.12579253189238
PH1359	-10.8264456267911	-8.93749789731347	-7.18543204210491	NA	-6.23703641496282	-8.12063535854868	-3.29552304910819	-10.5162491769143	-5.26876655524704	-12.0723442630765	-9.00223603395359	-4.57236107519126	-12.0630545011592	-6.75690796822637	-10.0332693626814	-8.08717649467505	-9.46386099332614	-7.61681526204275	-8.15966634435695	-5.94025917249669	-9.28996820922031	-6.91070998868355	NA	-12.1733452103279	-12.3800524074266	NA	-8.35716411603208	-8.85709242432016	-9.27988883165012	-14.7104646996868	-13.0428251761564	-15.1242135029971	-9.58096068166282	-8.29254432999097	-11.3712355908422	-9.90380062428362	-10.0049759150036	-4.67130307319661	NA	-5.78702170227149	-15.253496519942	-6.80925808186392	-11.4202110843575	-3.96635682363628	NA	-10.9304417596004	NA	-5.91314219071818	-10.1144248666469	-2.01263125248527	-5.11805776452084	-5.56235961189684	-10.9225796418274	-3.69525332923711	-9.22015955955808	-4.84158836880538	-12.4525966200217	-5.36693065495418	-5.31639286251738	-8.36808612137133	-9.31327470020891	-10.9053216524065	-5.43759417346827	-12.6498701749558	-9.4730592785008	-9.36541922544157	-10.6701786518045	-3.40639940140351
PK1313	NA	NA	NA	NA	-2.15278285646268	NA	-4.71471649024147	-8.40908497293518	-4.91610981369269	-7.59606641097901	-14.4721368064174	-9.09071183975239	NA	-4.3271455030742	NA	NA	-5.09581405803816	-8.71318682367684	-9.28699106803628	-4.69773906948624	NA	NA	NA	-11.4977743662997	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.78007614170934	NA	NA	NA	NA	NA	NA	NA	-14.5053036703526	NA	NA	NA	NA	NA	NA	-12.4820070504414	-1.52463517935143	-10.4906992574438	NA	NA	-3.13320168084551	-8.23847355752674	NA	NA	-5.53414781007358	-7.68866229349464	NA	NA	NA	-5.73585019690734	-7.2002918268607	-6.32678356796824	NA	-6.15495033812531	-5.42941413083731
PT1325	NA	-7.79984178385516	-5.4454830668488	NA	-4.27781818352911	-7.71107090364884	-5.62945249024494	-6.399214230999	-5.10092126259574	-10.4992370546612	NA	-6.186389558772	-9.33621942025484	-7.8703339905401	-7.374154321942	-6.1659525369007	-7.58005114112707	-7.92517394358819	-9.97388767012272	-7.17008125360457	-5.13223287630868	-7.22915935063682	-14.0711038977707	-10.5461391190943	NA	-10.8233070809835	-10.6661895228417	-9.1277619217802	NA	NA	-7.01617623788689	-13.5154059915547	-13.3862195114655	-9.30714021728816	-10.1218020275774	-5.87901059594559	-11.6917329875475	-7.12184221462853	NA	NA	NA	NA	-11.086707500457	NA	-7.1806119972031	-10.4961082418086	NA	-9.16669856555175	-9.91573699201854	-3.09677446731529	-4.09335353839695	-5.51613206184761	-6.8000346876115	-2.89122798781136	-7.10647224296179	-7.44154663515946	-7.3940847944907	-1.99481663609608	-6.43018077381945	NA	-11.1139468987764	-9.53282646434965	-7.40079807066587	-11.6118980353409	-7.33743220027592	-12.7457036109765	-5.59930977811566	-4.17115686607771
RK1372	-7.32896089814026	-10.3163051921649	-9.57434489999867	NA	-5.02615177059654	-8.71167245582195	NA	-9.15752122364272	-4.1844597077859	-12.7981678569416	-7.08419638145327	-6.05764230788534	-12.199569195715	-7.78697246421342	NA	-11.6387852331309	-7.01190288416162	-6.39091825293903	-9.02723342393062	-7.5188119151385	-10.9759170748304	-6.61089333756669	-10.8825352839487	NA	-11.0958323500377	-12.0923631942618	NA	NA	NA	NA	-9.79393538412333	-6.89031852343416	-9.28554837143341	-7.9439831964823	-9.82644418409524	NA	NA	-4.46705632986295	NA	NA	-13.5582667857504	-9.46436903082089	-8.69537336193523	-7.38120496695803	NA	-10.5619696360801	NA	-7.3941544232786	-6.21535841696682	-1.30474252229837	-6.72395776468872	-8.42506103812863	-11.275142119081	-2.26988768363703	-8.60367756162558	NA	-10.9990569289789	-4.73434644903064	-6.85992027231654	NA	-8.61517230249743	-8.03640828624538	-7.2969374146756	-10.7123984618966	-8.16379633358205	NA	-11.6690022802702	-4.25044114823882
RS1366	NA	NA	-9.46467740217097	NA	-2.24629721686364	NA	-4.94473648560934	-13.0403934544558	-2.81367896193333	-11.4305285836444	-10.386218934388	-8.87791516160721	-10.0212266606788	-6.55911257879243	NA	-11.7802992904202	-7.36330465945834	-6.33262149000409	NA	-3.62453780131711	NA	NA	-14.352630866117	NA	-10.2024587119803	NA	NA	NA	NA	NA	NA	NA	-9.9126739580887	NA	-14.6647830385154	NA	NA	-15.9961098314051	NA	-5.97434961593622	NA	-15.9588769252061	NA	NA	NA	NA	NA	NA	-8.85582304114944	-1.8405345723447	-5.87070480264685	NA	NA	-3.22481592149761	-10.5183647899578	NA	NA	-6.86171706808455	-7.91211784550944	-8.31405619819104	-9.18791324603621	-7.794770668437	-5.82305328988646	-13.400188118694	-8.87080610720112	-9.75751776557957	-6.68809804081402	-5.54107814898411
SH1365	-7.32296692090391	NA	NA	NA	-2.49632206914154	-9.64489501579127	-3.45508944313411	-10.5268524541885	-5.17671730565122	-8.07106322397726	NA	-5.73981503650131	-12.5504579866861	-6.13175040346026	NA	NA	-7.33088874582998	-7.15478572090551	-11.2036478262219	-5.85532887492493	NA	-6.90680951840925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.5872723728693	NA	NA	NA	-11.1887536109222	NA	NA	NA	-16.498608873509	NA	NA	NA	NA	NA	NA	-8.13942872850723	-1.56782833772541	NA	NA	-8.73343022838402	-2.13414675971661	-12.5573982047166	NA	NA	-5.46955175979447	-6.71617179144396	NA	-11.0829453403558	NA	-7.43022866272374	-8.62322925064573	-10.5128723311831	-11.2496271436934	-9.48696746707363	-7.84719170335
SK1377	-8.92076018588546	-10.4469464651474	NA	-19.5530563689923	-3.98766589032967	-7.5548728021169	-4.5142824371298	-7.40989394751014	-4.77968333779521	-9.44604053416578	NA	-5.14049161099567	-11.4986085849699	-6.35413916421029	-8.69214846852366	-14.4525961872131	-6.43168474303335	-7.51503433204646	-9.6554435869718	-5.9363396564538	-9.10176599037933	-6.99454366881741	-10.3205431949387	-8.20637217501938	-8.8962190124906	-11.7956022498187	NA	NA	NA	-8.77333701384891	NA	-6.93917838095808	-11.3417296164739	-8.06270686325302	-10.264279007819	NA	-9.63717699015654	-5.27909830317379	NA	NA	-9.37784271382874	NA	-9.24244358733278	-7.17964740876362	-13.7008269896191	-10.5194215957054	-11.5183632029935	-9.29648476113947	-7.68809645384971	-2.26059231668775	-4.60560206222509	NA	-9.41744573207533	-2.01867397923735	-9.35149790146491	NA	-8.1361776611234	-4.17040896271746	-4.65685133753849	-7.71351944742866	-8.77138141564538	-9.19237808030142	-8.35036741032108	-7.54716196045329	-7.87070321568254	-10.1975358526811	-5.56059458097403	-4.45974038853911
SN1320	-7.95310849584401	-11.4146868227725	-10.5053039588916	-11.2808759464223	-3.97207157771374	-7.54691985154126	-7.59615044324411	-8.79656491753199	-4.43363581462391	-9.80628440690836	-7.5042820624169	-6.71249096958471	-9.70539739150265	-7.61361914636024	-10.1104325278496	-7.49446688468527	-5.93346314187371	-7.18192970014515	-10.1107515317295	-6.42399703456804	-9.18262116286997	-6.63913203792718	NA	-9.0907121282914	-9.91712972709124	NA	-6.74345899141989	-9.96621730237811	NA	-8.48981759203135	-8.49527359375431	NA	-9.40771275997271	-8.12328825182145	-16.0440434428521	NA	-8.62784503517828	-4.64362552130221	NA	NA	-10.5718191532713	-8.94551337594785	-9.01509206915595	-5.68905701009366	NA	-12.8251366357767	NA	-7.77264350978671	-10.8364354617207	-1.91466795399859	-7.13575226101869	NA	-8.00031410887098	-1.71396310171682	-5.85513721843298	-7.26031515308019	-9.22033194579989	-4.62247255259778	-5.44886787918639	NA	-7.57176425724421	-11.0076470374573	-11.7027500230978	-11.3666571025966	-9.22076227989432	-9.90463036572448	-7.79675738379677	-5.96710148915655
SS1323	-6.46868292411093	NA	-6.24185444900376	NA	-3.14396056643804	-7.31215097327583	-4.53051574261562	-10.2549062344662	-5.08205595445954	-7.89618522045646	NA	-5.18986459422289	-8.64749636983345	-6.75438264724362	-11.8335364863636	NA	-5.95283130121813	-6.85091756737436	-10.0787269909071	-6.30351041245611	NA	-5.36572271869349	NA	NA	NA	NA	NA	NA	NA	-5.48122720099231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.873569709657577	-17.8611792414328	NA	-10.3499913537877	-3.38787363163028	-11.2945815081202	NA	NA	-6.72892434242633	NA	NA	NA	NA	-9.69483679718503	-10.8251364915072	NA	NA	NA	-12.9304419038699
SV1318	-8.5056712586907	-10.8204333318979	-6.89850740792812	-9.56612141358252	-2.84286770530265	-6.03364793516088	-4.79726301847837	-8.43521451356801	-5.56269427478977	-10.6008761623818	NA	-5.63359954224094	-8.50729771749621	-6.44619249304971	-4.40840219966945	-9.97795454093326	-6.90409491139505	-6.99307368530255	-8.86164937798651	-4.70522455016293	-7.13977527597888	NA	-14.6314452775636	-12.1339074762789	NA	NA	NA	NA	NA	NA	-8.22429615822072	-9.04084872920373	-10.5582688055242	-7.40541213803491	-9.84742499151748	NA	-11.6118968811856	-5.2611395748955	NA	NA	-13.9451580668806	NA	-10.3657053056784	NA	-14.3198064420677	NA	-8.27702247359171	-7.13287445509643	-8.57088649331381	-2.12849045596522	-5.76092408516079	NA	-7.58497216680741	-2.40110322458866	-12.0061629189913	NA	NA	-3.69998966762758	-7.36138123252646	-8.62864453751467	-11.5243012378879	-7.03483926842091	-8.28865989177291	-11.2342538804164	-5.38535578820524	-15.6024454058411	NA	-6.78136158902887
TS1358	-5.88091976884242	-10.2365134510606	-10.3020289366615	NA	-3.81720311908353	-4.85145387799594	-8.31387067439902	-7.9104489172937	-4.71829637447816	-13.816784256457	-13.4477519264426	-5.07331953158542	-10.032815177542	-10.1369893808462	-6.94501455395023	-14.7981685782897	-7.79948574136457	-8.9643414448709	-8.65288594614755	-6.33994017419667	-10.4882096998706	NA	-13.2464685317003	NA	NA	-10.9078133504075	NA	NA	-7.32520876163695	NA	-12.4182348799668	NA	-13.0798186622908	-11.2862695397583	-10.8727641859113	NA	-13.2891549308018	-5.36063285072782	-5.40747292117216	NA	NA	-13.1488970450299	-16.5810704566228	-2.18217289065827	-17.1660329573439	-11.9652064564133	-8.44634215941676	NA	-10.4594861535733	-3.04146495980454	-5.81463086465733	-7.55682705415225	-8.52127536482766	-2.8908049542249	NA	NA	-11.1577691299552	-4.59154377527251	-4.84128571116273	NA	-8.87601411041129	-9.26525492240204	-12.4048728581649	-8.15098692786265	-6.30866937318469	NA	-8.51809843755373	-3.22975091907535
VK1336	-7.65864623257029	-8.03085166887296	-8.06166531622935	NA	-4.21349496365969	-7.0786479743133	NA	-8.28550393251928	-5.36265546890792	-10.0254285632419	NA	-4.66286109425966	-6.7914247977279	-7.78671815943256	NA	-6.9295788850558	-7.43214517745879	-6.00563302505807	-9.68364004599371	-3.9565861670884	-6.59330472591902	NA	-10.6926851855967	-10.5589201167987	NA	NA	-6.50644346692543	NA	NA	-7.13678619166035	NA	-7.4619766138648	NA	NA	-10.5554421701611	-10.3161218341325	NA	-4.3880100538493	NA	NA	-8.01449389655907	NA	-8.86352828100003	-4.99536212573641	-4.77874006540815	NA	-5.56848685074963	NA	-7.58957625449995	-1.76828691763912	-6.29909484332133	-6.18374172110801	-7.14024184767338	-2.98656388717469	-11.0575083562961	NA	NA	-4.19928351851763	-6.7891094464993	-7.37693074662068	NA	-13.4064383082333	-10.0659889265664	NA	-6.76042204345685	-16.4206056401599	NA	-4.99613083276136
AH2343	NA	NA	-4.85281242949451	NA	-4.68752368907222	NA	NA	-6.1298089754121	-4.64227297885205	-9.19651960668562	NA	-4.57340431207305	NA	-7.73634945421436	NA	NA	-6.2167535225369	-7.6526828591743	-8.78665473454223	-6.23018557070302	NA	-6.54791754959067	-10.1973663084183	-14.7221144823475	-10.8627895699911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.83248308708461	NA	NA	NA	-11.6173245012279	NA	NA	NA	-7.57547356960492	-0.89451187435628	NA	NA	-11.0204755163893	-3.7475526150896	NA	-9.02257485472594	NA	-5.53394000445116	-4.73657635927164	NA	-6.48333536743649	NA	-9.09141937248952	-7.93283639921526	-9.64062744557279	NA	-4.04667949953115	-5.76799678651756
AK2351	-6.39673145530419	NA	NA	NA	-2.21102174126811	-6.47631913946822	-6.71662792932296	-9.0748325345524	-4.36336672839118	-8.415623111562	-13.6647827499766	-6.34346371335837	-8.58633039040442	-6.46590086011752	-12.5401108706218	NA	-5.19677500772796	-5.86783717047459	-9.53036976526161	-6.52329263016833	NA	-7.26814461078415	NA	-13.5375353953037	-9.80641415934922	NA	NA	NA	NA	-6.23168239363111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.64229964125235	-1.3338280506357	-11.2559650380325	NA	-7.46208009381484	-2.89293746329694	-6.22655255574029	NA	NA	-7.69639272706902	NA	NA	NA	-15.4655948261674	-10.901178030712	-9.42694889826796	-5.58437702991006	-13.6517265971512	-13.8377556172688	-6.27946377634127
AM2314	-7.05820150584874	-12.2812349597477	NA	-13.3955158133535	-3.33702832811702	-10.4578629639743	-13.1941523476566	-8.23260365605628	-5.00411017200105	-11.4861399543553	-13.7260198024206	-5.98129533249745	-9.15012703108851	-5.03875555925132	-8.20407364456824	NA	-6.51635511482838	-9.15398461648581	-6.5292361100118	-6.19087089202164	NA	NA	-8.33477330179534	-15.9136468055964	NA	NA	NA	NA	NA	NA	NA	NA	-6.95785341235454	NA	NA	NA	NA	-9.67111957284034	NA	NA	-12.9181064537871	NA	NA	NA	NA	NA	NA	NA	NA	-0.896386757900508	-6.47386721424716	NA	-9.2257635587282	-2.89997519153777	-6.68444226062338	-10.9634779615484	NA	-5.93882506236703	NA	NA	NA	-15.7066023485934	-4.96111226047587	-12.9192235231738	-8.67654014377494	-9.4338166515339	-15.0198771317213	-6.70485548897471
AN2355	NA	NA	-4.29640538470522	NA	-2.17898088780667	NA	NA	-9.71858531900809	-5.38967279030447	-7.61928061184033	NA	-10.8285425158724	-7.53098203339785	-6.16741170781691	NA	-15.4853117623565	-5.33205027206899	NA	-8.97824454366308	-6.5298084816924	NA	NA	-9.70986004731039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.4269475998425	NA	NA	NA	NA	NA	-9.24130805398735	-15.3227587495705	NA	NA	NA	NA	NA	NA	NA	-1.312809704274	-17.6989072354558	NA	-8.63568428951547	-3.59007175472134	-8.91775682556194	NA	NA	-7.15525834264622	NA	-8.37697914056841	NA	-14.5154038275129	-6.37905498702663	-7.46924466173943	-3.94680465590851	NA	-4.72395877457601	-5.86469676892003
AS2315	NA	-14.8871744499657	NA	NA	-2.23768690665028	NA	-3.87188612207654	-8.31437662907284	-4.57974937474852	-10.3231289167726	NA	-9.39823883701834	NA	-5.35530862771463	-9.95586387506902	-16.3109821588723	-7.17072389857208	-8.7489879936393	-10.1497171117599	-5.73912933490249	NA	NA	-13.4349144867307	NA	NA	NA	NA	-10.4647783315211	-7.64804608368015	NA	NA	NA	-10.4666144705468	NA	-12.3792837293807	NA	-9.30777850774897	-8.17068232653926	NA	NA	-12.0162867034565	NA	NA	NA	NA	NA	NA	NA	-8.68097406213186	-2.62860395505906	-8.08114729324533	NA	-12.245068042141	-1.62474721852367	NA	NA	NA	-5.576568553052	-6.18893281619009	-9.21972954936515	-7.80370318127971	NA	-7.53194349969898	-7.31704275417036	-6.68252920926079	NA	-5.40290690903699	-5.15992435679539
EK2349	NA	NA	NA	NA	-4.97284426030405	NA	-5.15540345679249	-8.18656717242534	-4.62524395558212	-10.6378676043213	NA	NA	-9.00683085741299	-5.99660673673704	-15.7299352852324	-11.0532116360651	-5.58786986074607	-6.25602002347869	-10.0297971653031	-4.32580607125567	NA	NA	-12.6087396487732	-10.2850104362475	-12.4103613301781	NA	NA	NA	NA	-10.979410335655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.7616441449598	NA	NA	NA	NA	NA	NA	-9.2011839260807	-7.38067809872774	-1.03591517586206	-7.51654045266183	NA	-10.7165215756788	-2.75387418491503	-8.07335497587747	NA	NA	-5.18437793351386	-6.64133425708391	NA	-17.209103121931	NA	-4.95117069250925	NA	NA	-6.37909216487995	-4.63136317980378	-6.01837117529105
ET2331	NA	NA	NA	NA	-3.44813923654165	-7.27583733766691	-5.12166051609712	-8.61970747147383	-5.30638557458912	-9.68839530719856	NA	-6.67536060214413	-9.71046556530364	-4.28956556047699	-8.81282283921874	NA	-7.2126083786873	-7.81639555665048	-7.48458941308047	-4.05267299710762	NA	NA	-5.0780306768753	-8.2174096502661	NA	-7.3281979432428	NA	NA	NA	NA	NA	NA	-9.04343490231865	NA	NA	NA	-14.0562806924488	-6.59814835234958	NA	NA	-10.0604341064285	NA	NA	NA	NA	NA	NA	NA	-8.29576049468342	-1.6222852414833	-8.98912809486967	NA	NA	-3.35835407703735	-8.75190896262649	NA	NA	-2.81756775091529	-5.62248379073218	-6.96990255717742	NA	-15.2145783962666	-6.65197321788829	-10.297665881323	-9.71968099612551	-11.164709146842	-6.0918832410963	-5.41426283617687
HL2333	NA	-10.8692538403934	-9.32414707651217	NA	-3.61365562026101	-7.39212022002265	-4.61404066157487	-8.07071567326983	-4.91912864520014	-11.9186660345185	-15.9588772137449	-4.92494135994498	-14.2648132758643	-5.57273326004376	-16.8272332079344	-6.37426174052741	-8.37707694313299	-5.60694628372491	-10.4095769113475	-6.47093479758941	NA	-7.02342121967827	NA	-11.3447300797873	-10.4944420234763	NA	-9.33398282816291	NA	-5.92741964145825	-10.6903016904198	-10.3082370352973	-7.51601293679854	-10.5879399727901	-9.11083244787757	-12.1975377281842	NA	-9.68293067376448	-5.10388975366604	NA	NA	-9.75889234696527	NA	-13.3986295793763	NA	NA	NA	NA	-9.42814162115715	-9.5364642131456	-2.01835611594695	-4.24171927358351	NA	-10.3664677893888	-2.3403609241474	-7.60370850873446	NA	-8.1982579001448	-4.2094827968815	-4.95454043388277	NA	-9.94387950635342	-10.0788843154005	-9.86817478646062	-9.95643841082779	-10.1169874018429	-9.85355252548854	-5.70341256405971	-4.56549358839169
HN2327	-5.61427681227528	NA	NA	-14.2200743840214	-3.61913476622293	-8.81958599265695	-2.09762300187199	-6.99839503003289	-6.605336445947	-8.73318564180372	NA	-4.46658967395372	-9.56732517888704	-6.76448049325444	-12.8590346909486	NA	-6.85068515818144	-7.51008298029933	-8.21076926998597	-5.62055187276328	NA	NA	-8.44861011597491	-13.9704090325349	-11.2737149548558	NA	NA	NA	NA	NA	NA	NA	-10.7284660404349	NA	NA	NA	NA	NA	NA	NA	-9.55750792085638	NA	NA	NA	NA	NA	NA	-7.24028377339161	-11.2235200389693	-1.98962245876587	-9.62391308536503	NA	-12.0642905509619	-2.66134880229521	-9.35178196114452	-10.0349341493686	NA	-4.22222426106935	-5.38773995401981	NA	-10.7338611327157	-15.7221159250426	-7.16673915728513	-10.7001080808373	-8.36927915906991	-10.9606006301497	-12.3421053977154	-4.93742360978479
HT2321	-7.23803733150186	-12.3146514853977	-6.6284578121202	NA	-4.24903679575848	-6.71977078913826	-5.71704381345604	-8.40751592925865	-4.98471638820277	-10.1056550491915	NA	-4.57786963892844	-7.82913279315427	-6.25411246039626	-8.51187095967049	-8.72199263824958	-6.73436651584088	-10.6914920792123	-8.82565933940532	-9.03243754416646	-8.89244316588043	NA	-12.4237732077778	-17.0636713839838	NA	NA	NA	NA	NA	-7.98733164002144	NA	NA	-10.3109814375246	-7.90186650962207	-9.45776064657678	NA	NA	-4.01554612950527	NA	-5.29481296483883	NA	NA	-8.65451297182774	NA	NA	NA	-5.92360327405579	NA	-11.4202105072794	-1.31050651919553	-4.11819748258586	-6.54759361536862	-8.443476670443	-3.21287310589535	-12.4365123196085	-9.32266622256209	-8.80796372383552	-4.59376826795946	-7.25982777207012	-8.27192866096082	NA	-8.49085437528176	-8.72571352048863	-10.6211822802777	-7.98810065748685	NA	-17.1660331016135	-5.52870233890751
IM2354	NA	NA	NA	-9.31043303312743	-5.31593376257225	-10.7591416377566	-3.80146317466711	-11.4651867375885	-5.39688934465991	-13.8654799559443	-6.59078714747931	-5.33438950804439	-10.2697910486301	-10.1163459810111	NA	-10.5179412173779	-6.42792971886579	-7.20435064525161	-11.498609739126	-6.28174040624697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.912812586926	NA	NA	-10.6531196881816	NA	NA	NA	NA	-6.52521796521409	-8.04126686421662	NA	-17.9680950224272	NA	NA	NA	NA	-11.242969135403	NA	-8.24980365855159	-2.34180902365307	-12.7201675089836	NA	-9.88922576660838	-3.51253069224603	-14.3406079050595	-1.35265548686502	NA	-5.37244901997268	-7.98532078563385	NA	-12.6979494696424	-7.24901340532177	-8.1401213292898	-8.11610579204181	-8.66800650658146	NA	-4.07663503710443	-7.19299128371047
JA2369	-5.90334275712306	NA	-7.87445651843195	NA	-4.03007439140224	-7.49412828872541	-3.82000262172236	-12.7104645554173	-4.89203230104089	-10.9175478104702	NA	-4.60839738309935	-10.0478558328159	-6.45187641989592	NA	NA	-5.39530892125047	-6.25086812452715	-9.33444685199557	-4.90891871889515	NA	-7.55805056513512	-13.6535835334854	NA	-15.1607392347526	NA	NA	NA	NA	NA	NA	NA	-11.35451717105	NA	NA	NA	NA	NA	NA	NA	NA	NA	-16.9497156274954	NA	NA	NA	-11.6798491881792	NA	-11.0735872856576	-1.06926600665607	-12.957727441252	NA	-10.8454320557578	-2.67567112356812	-18.6096401858978	NA	NA	-7.07605737139835	-7.69164163241147	NA	NA	NA	-12.3227590381096	-10.5048841989355	-8.64247157836515	NA	-5.81015618027776	-6.91899611563358
JK2312	NA	NA	NA	NA	-1.03784055826428	NA	-5.14369762029278	-5.02413901327844	-4.32954641087513	-9.61054345061738	NA	-7.52719967479053	-7.87181954417881	-6.62572157489547	-15.9136476712131	-10.1469347336528	-6.23605851935517	-9.82592292653262	-11.4210031897616	-5.43785170280337	NA	NA	-18.4986101719342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.9310061365002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.5323984853905	-2.48667197648283	-16.0636731152177	NA	-7.08378793455616	-4.11704719347125	-7.40533934219255	NA	NA	-4.30584932246444	-8.81978184340934	NA	NA	NA	-16.5669971469145	-6.46607969844462	-5.97294436836258	NA	-6.43533993985536	-8.40384823492583
